,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12
points539,18.182734363742775,20.075739560411144,18.747298626644508,12.604985135294324,15.601588297033823,12.101474730402867,15.509890421309729,20.237912380787826,11.39093067219499,11.874766435601865,14.49439817444208,15.786767982626786
points540,18.598859668960685,18.98090848223949,14.292938432424114,14.60102022915035,8.794221517715727,19.588330850896977,14.187598302755507,16.17507521645185,14.125748246384747,5.546932084741549,13.64453719742409,9.300081184264869
points541,17.427402950193976,11.071332027198638,9.874149223056284,21.282625450860085,11.78201516354884,16.437927056391732,16.68253423595822,16.090824463922143,16.74241888660343,24.547018247005315,16.716135450169276,12.213540185380836
points542,14.451438374785747,16.54372347638998,10.916309885179624,18.227214391135043,10.575377725319026,19.436502808883205,10.366401692979636,14.692431902107344,17.344841660226425,15.31460904122117,10.336571956625352,10.596009446297222
points543,16.038826271369818,16.188564622691867,12.119981869426958,17.012717845252993,7.1039105275206005,21.397093561018167,12.103258998667549,13.747977710001956,16.107548329505292,8.715266296123868,12.68082657456124,8.003015478747457
points544,18.30016521524481,16.39285554384146,13.102114119788883,16.849821214933247,11.977003355471028,17.499428991506605,16.519595863616452,16.679678191827236,14.930886445267943,13.622649962528808,15.454346376578796,11.467978285749117
points545,19.230100336479744,13.11904208370763,9.922356199046218,21.378470884009033,12.711855589559589,16.489849508453236,18.016121739708264,16.48875870512277,16.866896843896672,22.358450779553092,18.268050529758945,12.77933411459254
points546,17.82602779944472,10.942270176620687,9.126491505926063,22.68342805560718,12.832741611771922,16.083184192422944,18.238153252910834,14.154099414103815,18.556290789302455,23.48409477854625,18.252498626242037,13.096360025114938
points547,11.127889450637722,8.464217714681277,4.381510034362304,25.646804825727042,12.743629109289573,17.737888428308576,13.163543268594282,7.880430341098949,25.908299865418098,18.14382845530312,12.636811822346333,14.00761228994664
points548,19.494621849245817,22.191755899966815,17.23142133514024,13.502552779426429,10.06645035558109,18.347711685253568,16.04743274311975,20.207872643169583,11.585686665002767,10.03696388589395,15.869112577536871,10.137642859046437
points549,17.83637857545968,17.101124364438114,14.130423357163282,15.209970403433031,6.271767190310242,22.826095861753785,12.895130527238788,12.515759653962315,14.492029908810151,15.144419618801294,11.84942508272692,4.771024477616751
points550,12.510918691683104,14.849939299891584,10.168632286824145,18.639528213993284,9.49198598617996,20.290269165685,9.73487546962811,12.189435286235398,19.0506160380797,13.577070722512964,9.68826234816243,10.576323954847057
points551,17.84494582197122,16.614387565112125,12.430980607857611,17.903706639327787,8.966270396597512,19.742502941229485,15.582603294104324,16.508123464874636,15.45588495956228,17.1423021272323,14.661503943646892,8.867761950181725
points552,8.722190185720613,7.510812914586771,5.05980271317664,24.24456798342068,11.914307862348164,17.004234122217717,9.708559808890714,8.979512754248924,24.483959075513,18.255474670490848,8.842477339345148,13.624651770226112
points553,15.434523313823432,20.22160330590823,14.511092849851396,15.533609236337938,9.329356838809279,18.881253231644866,12.653386100381294,18.81789915880486,14.42848208366136,11.785222087571526,12.84926855585629,10.099070978986278
points554,17.023235620806158,18.297851656102388,15.348452592966675,13.290280407047067,11.055595734156425,17.14632818607532,12.691715108361915,15.566863049456877,13.714184958275686,4.85829433242756,11.967447646694053,9.984603176395638
points555,18.070375299146786,21.09487411967734,16.225061992978134,14.682132262978573,11.383238676884277,18.04510308957221,14.98336453824407,20.257084047611077,12.819842010223987,11.549264468124628,15.029043573980648,11.361148740360171
points556,19.691624582050096,23.125759778642518,19.590565519122634,11.712051934285697,11.632532719409927,15.46486805684512,15.897957616951599,22.491401111392037,9.02983706540874,12.949495681601368,15.050475894408855,11.50219856274864
points557,13.196910309090336,10.721901240903607,5.2235063155688595,24.89477774611636,11.027846337029198,19.323272492723962,13.562136073020083,11.71414894652237,23.86444953570153,17.801919056147007,12.721140613921108,12.141074995091383
points558,18.414259716057977,13.656236648980196,7.976108416653955,21.962486280763912,5.839172630009617,25.749455586815216,15.366844103749273,12.731134434286664,20.01274133694078,16.41674375936808,15.54564559572466,6.6443023991202494
points559,13.549472739705356,14.44955051216442,12.58067439082332,16.49672553956357,9.198301101220725,16.971824843391385,13.071050483411241,12.804230496218837,15.251191334584675,13.001141264361117,13.056894317704824,10.454440761676047
points560,18.131525405618802,19.35878878234505,15.437216687472988,14.869419586338275,9.510779484191065,17.6159526130228,16.889695834268434,18.182681493084115,12.901231408593713,11.254787117675676,15.883018986955149,9.143793073230492
points561,9.091688238514909,11.133688786164157,8.96801514038775,20.65045585533061,14.230066693203774,14.225819973565484,7.535908339392344,8.136415708594134,22.520817367263216,15.937377824702498,7.545710162102929,14.31030263209605
points562,17.483574572710367,19.987992914889563,17.786621221349634,11.083769980500273,10.329400371043356,16.24779259714611,11.800565540399301,16.404011020419375,10.71792569293944,4.388466067663518,12.33368010172422,9.680326883301182
points563,14.116049948213943,14.205737241533711,10.496818094409306,19.504490620378476,9.595489536720471,17.801065580829857,14.794765072528644,14.452362432419166,17.246710894508258,16.125106983350772,14.39765108623358,10.501701525184801
points564,18.557288291919257,16.506550345117038,14.91601271926516,15.054754332314534,7.6690728417477825,18.2702685117058,17.24333983556859,16.63213461822978,11.622482770799637,14.797811628800714,16.21398758968657,7.224065480475086
points565,12.984323484363697,14.138431930198236,10.924636703252842,19.439112515681927,12.984404777780965,16.083825680078704,12.963191058321375,14.44700634806411,17.976892695176353,17.120651817155107,12.817764153059152,13.592634211232971
points566,20.42245978645557,15.642882251279403,10.916913970658467,19.26190301085548,4.994554068848542,24.96610911824388,16.737129175784716,14.590989418946613,16.57031180009592,16.04105337863841,16.276099477461866,4.223446636187945
points567,19.411330196528034,18.69230451844032,15.464954677294832,14.602898909533197,7.120431943063771,18.86731604744942,16.708548621893893,15.790537740010835,12.029460097437136,14.709163035593903,15.932418347581352,7.397792363542119
points568,18.7811384162077,19.167430171740023,14.15502664874166,16.66590265383556,11.711713864378343,18.668368153426552,15.559713437995473,18.97371347448261,15.473765027036034,12.138313717568032,15.590161389335334,12.074266949281066
points569,15.404132463075824,7.762285257866077,5.8061493971981335,23.962487160540473,14.681828818522575,16.26573855200099,15.549488289099925,7.836124399234916,23.146433743670254,19.427313151963297,15.882797192514479,15.48658027363417
points570,18.93331020741986,11.831526271461486,9.994198391545002,21.405651719973065,11.492995517390368,16.623983425960056,18.275270354593474,14.930370172505803,17.09403190442231,24.36704801018161,18.09222177477254,11.752187302406039
points571,17.301688571564966,18.368463179040166,15.39293270808659,13.097618471042354,8.480535971460272,18.307047855572577,11.813607945089846,14.92654283766999,13.12689686102885,5.503390935802568,11.951046240158384,8.051835794456887
points572,19.135794658838385,14.97132482950712,12.739419598406627,17.03714792906187,3.2119486326770454,23.841383208681126,15.752789274206497,14.943590295205304,13.614163987687812,16.524152270251353,14.749951916148662,2.1200820188207805
points573,11.072766232260504,14.11901256760156,10.591481135102352,17.70557435585694,10.32592277201375,17.834288979803706,7.780504744336755,9.726787419458171,18.792348827567967,12.84115436087553,7.905622149177873,11.716108639175504
points574,19.29695321378048,11.45443462812157,8.771189654174123,22.858953077720127,9.863823733457567,18.30195732651006,18.850814611435673,14.534585047837922,18.033265395546213,23.699126573871986,19.595285163079954,11.097980787437326
points575,11.069520257712714,16.62489830974045,15.760786508787339,13.339035923727758,15.912035161247505,12.906506799525271,4.63438078420779,11.823031322378489,15.132635725226047,16.01149460000582,4.541965488636352,15.426843381513894
points576,20.459939946008312,20.95415784287504,16.097925803345447,15.024464918546482,10.083093510675218,18.942450079864987,16.64082710926093,20.578373265914124,11.396704943706215,15.646327622276873,16.783703809637665,10.131265293185063
points577,17.158760628118635,16.28900178073987,15.357263316851672,15.21234979575987,12.505417667091006,14.93856130446305,16.331241797375963,18.71722863131677,11.528493480773426,16.673739737098483,16.51366298863045,12.009798995304967
points578,12.094135503389264,13.811924819649573,14.46069631799886,15.629847331822509,10.109118077824643,13.31077961258723,11.794116576738238,14.881129258606464,13.710350017589784,17.248295919304667,12.740927018940551,11.758400470565718
points579,11.4665161726688,8.97135260921392,5.969623798841931,23.761479261248386,15.328432166638503,16.580906870345036,10.756935339283011,7.968514171776252,24.828804767222717,17.846956755797372,10.226113442756354,16.854752917033274
points580,18.987332902133637,12.74001694696501,9.564864092895446,20.62961557362388,6.968452896753983,23.435125335910723,16.547833187741006,12.028635291235059,18.541350734728898,16.846128943926594,15.256851295805157,5.996371002487704
points581,12.841323665894611,13.80660297946221,11.772335926898082,17.770632715995262,11.577523379373241,16.257499391287162,12.586750660797192,14.083962657961907,16.479721611971957,15.406378720691041,11.52465727997474,11.64275614775279
points582,18.531448144550527,18.948121541953732,15.469584435439751,14.819844010442846,14.692434324760896,15.174194255196879,14.961420159010183,18.212079356211973,12.72791603407208,15.731687982542716,14.740879111048766,14.634288548662484
points583,15.875456417371671,13.663806519690613,9.475044344512638,20.148586074925444,12.800361749076133,19.125258360712447,13.478829571013259,10.364058350169847,19.402368215784172,18.22288317355461,13.478868392737274,13.134280062723318
points584,22.328695252311523,21.795271110598307,18.942006875511957,12.44377055492968,10.04854107630297,16.96132451509892,18.692318974928273,19.971793672556945,9.199294246173803,13.538211974503332,18.438783681609813,10.015425344905863
points585,17.775706141540223,15.837097088073072,12.556596334196051,16.96279457531057,8.806897594205058,21.500046046464057,12.94956989051342,12.419312715678196,16.31883950100234,14.598616043542963,11.252140424570532,6.794839037865136
points586,15.50785150537591,18.50355599226949,15.286108197184095,13.862412177914154,11.937976568035698,16.357707506823374,10.934744784564428,16.60460967714352,14.098994970022947,6.913079433324543,11.15358901329465,11.579590091931857
points587,12.987152971140992,16.329991996468408,13.343747866244385,16.564114705759938,11.589796491305913,15.393588456657666,11.385378315282383,15.02591256421001,14.95724920926443,14.950814052991658,11.768108447592166,13.428802518225766
points588,20.460772509822238,15.711191142601233,12.232965165505755,17.901968277552857,6.88136841664484,23.064719720478685,15.958121125108955,15.112206065018052,14.871622550589661,18.418543758964148,15.541643448742203,6.516312850617108
points589,11.834626811010182,16.585428718217273,13.121568312832455,15.349156048785272,11.337603255812514,16.31730622037659,6.477928173221868,13.259764150700889,17.07211957092867,11.009429401841864,6.92053557263584,12.144887272656888
points590,17.353922394601007,15.261059128416635,14.841562206755913,15.505269915213978,6.927517535601255,17.830941012045642,16.335903299975065,15.91338563641556,12.648870289579687,18.35273269284285,15.30533111911484,5.757890825472308
points591,16.455107656294356,18.586790128198352,14.697700031905148,14.197152136856186,10.05130011558809,17.82358657501182,12.122280604668548,16.926589690175405,13.465434484459411,5.6959494039794185,12.451202860697409,10.116503675025442
