,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54
points439,9.349397501520546,21.31960476657053,17.681835148246716,19.91042126590668,11.445793640881014,9.105664609337119,18.592950395070133,14.20870840893798,8.790656335480108,17.978306264772268,17.412558821383726,14.95635377416029,8.872533955710358,16.58756665842169,14.599589336290911,14.756585164194217,9.498294606799966,14.599589336290911,8.927262997934525,14.756585164194217,10.584371875567761,14.599589336290911,19.837682946432647,11.055594754367105,14.756585164194217,14.599589336290911,9.317635989796077,19.3624930613441,11.055594754367108,14.756585164194217,16.32632218052452,7.772691095209274,17.51902854397556,18.68585100976885,19.3624930613441,11.055594754367108,19.993607526633266,19.3624930613441,8.858906852590692,3.8993877317771357,11.055594754367108,14.599589336290911,19.151689447121246,15.610141178979413,14.756585164194217,18.588676237482204,14.599589336290911,6.05237308828172,10.708304070628497,14.756585164194217,19.527468601377535,19.08419363626917,16.254233441371422,14.599589336290911
points440,15.207615515657071,15.17843275280385,14.945674933806021,14.700862647902962,20.019897424964118,14.958600150746285,12.226768634504454,22.12342889233454,12.885993424586466,11.531450068734971,12.282484233095666,10.597453999386921,15.258403101064232,11.418746670692174,7.8549537688954905,22.570514283087096,15.392276850270834,7.8549537688954905,14.905926632462286,22.570514283087096,12.112379165843953,7.8549537688954905,13.684811768630365,17.177099395280777,22.570514283087096,7.8549537688954905,15.20528395898203,13.13733934213878,17.177099395280777,22.570514283087096,12.059945981267147,14.436400378281277,9.33093941231091,13.081397202471956,13.13733934213878,17.177099395280777,13.319015908391902,13.13733934213878,15.965302008239169,9.109789576285925,17.177099395280777,7.8549537688954905,13.123016868107298,10.292739990325215,22.570514283087096,12.673262479729383,7.8549537688954905,11.252194602428295,22.498255273104242,22.570514283087096,13.5564678476623,12.091025287203852,14.755566245512885,7.8549537688954905
points441,12.340768015861764,17.47426909350116,14.841952450348568,15.118461076006394,18.44576953176165,12.546500285821166,13.821191012191425,19.2464811894692,11.16367528549469,13.317237211354055,13.68398070682306,13.579705358100274,12.87108836407662,10.986424054674245,11.542504425459526,19.73020356382539,14.802805916993737,11.54250442545953,11.86611565732048,19.73020356382539,13.186960605273178,11.54250442545953,15.983469228027085,14.865638868207343,19.73020356382539,11.54250442545953,12.715725546628704,15.463000910378161,14.865638868207347,19.73020356382539,11.124894181795465,7.221460128413233,12.297849055880862,16.739663423623163,15.463000910378161,14.865638868207347,20.54573869478587,15.463000910378161,14.974314219799355,6.457460312550071,14.865638868207347,11.54250442545953,16.188254551891223,11.891814787024975,19.73020356382539,15.174561497646094,11.54250442545953,11.764291322876767,15.471277877213373,19.73020356382539,16.017224507223375,12.95616289262883,13.70161842549958,11.54250442545953
points442,9.374718952435938,13.062725693962667,20.4295408810327,13.220193086000942,15.431069656576518,9.546911206418676,9.411780276173676,23.958963672897553,17.552943410712082,9.763326952485237,9.542679851764756,8.530329723484707,17.458411242405088,9.007045482392353,5.361191438053777,24.38267413139382,18.223049514867956,5.361191438053777,8.162807689973599,24.38267413139382,6.126469808814904,5.361191438053777,14.686899923556325,18.835777503540896,24.38267413139382,5.361191438053777,8.640142797353844,14.151199802457587,18.835777503540896,24.38267413139382,14.957017960552319,9.631112858466537,14.589201112615559,19.624640507930078,14.151199802457587,18.835777503540896,18.132150821775962,14.151199802457587,17.06670032600789,11.78131533115886,18.835777503540896,5.361191438053777,19.922539094251416,7.862695517401971,24.38267413139382,19.269364446480335,5.361191438053777,11.163266047654538,14.38852618628616,24.38267413139382,19.077321193276415,9.297977774184815,20.62653691944245,5.361191438053777
points443,11.74943612005571,13.349694786341988,17.22996071682244,13.137340693743216,16.736195853146558,11.800960142704062,9.273189975218028,24.53789347387835,15.936520125070171,9.48390911381929,10.738058273633117,10.758187235132944,17.160007766881634,8.132358668699426,6.883114196229475,24.954231451600958,17.98434077037633,6.883114196229475,10.547820338734322,24.954231451600958,9.370442781400975,6.883114196229475,15.364367982622579,18.015754547780926,24.954231451600958,6.883114196229475,10.592884586637506,14.836626603323175,18.015754547780926,24.954231451600958,12.595834127068732,10.222596738538105,13.955599660776189,17.522973481708885,14.836626603323175,18.015754547780926,17.53970100433276,14.836626603323175,17.546885187561625,11.071793873918017,18.015754547780926,6.883114196229475,17.517576842629293,8.714202984092706,24.954231451600958,17.307413646071907,6.883114196229475,11.88560463301574,13.71602821660863,24.954231451600958,16.777803660194095,8.636719308370962,17.444853226436187,6.883114196229475
points444,9.112510367591051,12.57109068440145,21.004186176215544,18.709152079736114,17.622228464930767,7.328199436681656,16.332578289494577,15.467917887397851,22.13791101677195,14.870607030455782,15.404633103735422,16.198815044925002,17.969635619656668,14.467228450391953,14.638403009818136,15.999759023734107,15.343528595424317,14.638403009818136,7.470006756366595,15.999759023734107,4.607430211274108,14.638403009818136,12.9109330591966,19.975778656867593,15.999759023734107,14.638403009818136,7.590784076613254,12.354369280352739,19.975778656867593,15.999759023734107,11.701812174746445,10.040813725624119,12.375042724567919,20.596689563257826,12.354369280352739,19.975778656867593,17.7217808824896,12.354369280352739,16.449042315510805,20.065026223861175,19.975778656867593,14.638403009818136,20.62113500906938,13.30053279899017,15.999759023734107,20.32367187891758,14.638403009818136,14.244372648586527,15.863264931247206,15.999759023734107,21.340788739715002,13.778271383728205,22.11640861608407,14.638403009818136
points445,10.12741468083028,13.927690034789606,16.099040154755457,13.892613631558744,6.515392255574299,9.982390794492702,8.760351799130493,22.676380945549074,17.442826911562975,8.66513510358577,6.0401213935537275,4.31504225675469,16.558982097034146,8.708924676279171,4.208935120061273,23.116424673609252,15.611504196627058,4.208935120061271,10.228944310468815,23.116424673609252,13.119293624279532,4.208935120061271,17.114424950619238,16.969084533667335,23.116424673609252,4.208935120061271,9.637855018910036,16.607242845452415,16.969084533667335,23.116424673609252,23.634078303267405,11.490575678611224,22.547796354641772,18.245760509482512,16.607242845452415,16.969084533667335,16.26965135990754,16.607242845452415,14.699932966696649,15.31751846275706,16.969084533667335,4.208935120061271,17.839120131435,5.8710062155374265,23.116424673609252,18.266947074966254,4.208935120061271,11.00447628485606,7.907813894548489,23.116424673609252,18.633057126088076,9.266112734838478,13.767986096192848,4.208935120061271
points446,9.742626795190354,10.51537541640108,18.86514680456988,15.076083096208132,17.097311618150698,10.169714026543136,15.172149534641566,17.67254637565273,17.56857400212332,14.00512682051388,14.429189948501346,12.678213565886242,20.107261576416786,14.336078549537307,11.458918834983344,18.176312292652934,17.846860463254547,11.458918834983347,10.256837267881929,18.176312292652934,9.770224311291594,11.458918834983347,10.911971415976431,20.839598574613305,18.176312292652934,11.458918834983347,9.985575075408358,10.331924287073102,20.839598574613305,18.176312292652934,13.337510129089365,10.659095288299268,10.742819516191437,18.309234036252775,10.331924287073102,20.839598574613305,17.102489619824812,10.331924287073102,16.987051630495483,13.644448300266863,20.839598574613305,11.458918834983347,17.81099386145505,13.435957532159847,18.176312292652934,17.917587191898857,11.458918834983347,13.805390757320243,20.042276146420352,18.176312292652934,18.44195521631167,12.93642266808843,17.052748117926583,11.458918834983347
points447,9.906267138494801,14.347183027691525,19.349157515726247,13.247380680395839,14.408028626392147,9.744653205706387,12.16808550421331,20.234361234318197,14.758723778564484,11.504430786653574,11.043931285156072,9.913369543645986,16.12277426014904,8.983992177264097,8.924595772330326,20.705503280930003,16.6957739249947,8.924595772330326,9.073439595130045,20.705503280930003,8.690990212876617,8.924595772330326,15.944376761128176,16.506323444341508,20.705503280930003,8.924595772330326,9.548216704536978,15.42344919400441,16.506323444341508,20.705503280930003,15.494121726813349,7.815821066954218,14.984201927392688,19.240407489729566,15.42344919400441,16.506323444341508,19.950407120421804,15.42344919400441,14.887114841162898,8.833214026905772,16.506323444341508,8.924595772330326,19.004290145692607,9.177489646127963,20.705503280930003,18.357008118160294,8.924595772330326,9.143383426206737,12.8212742137995,20.705503280930003,18.875590349252153,11.158140334036212,18.11125925870402,8.924595772330326
points448,10.28275854676703,14.345150259715856,15.808003084980164,13.91808644141646,15.933942523502163,9.978996129100551,13.95790596786883,17.587403535750667,14.993972562165395,13.587297268170618,13.024170713516797,13.930077176932276,16.124888024470636,10.105207589850815,12.411583110724811,18.09225371883828,17.952737468858473,12.411583110724811,9.842074411917952,18.09225371883828,12.888462991577457,12.411583110724811,13.551857590522866,17.963043964919827,18.09225371883828,12.411583110724811,10.334325845286688,13.002823248365239,17.963043964919827,18.09225371883828,11.629203373376527,5.740560920469665,14.631248737080297,19.50355494480377,13.002823248365239,17.963043964919827,22.029056321788303,13.002823248365239,17.401010981676702,8.591053738711055,17.963043964919827,12.411583110724811,18.229226029945497,11.356055232369023,18.09225371883828,17.567191734670054,12.411583110724811,14.826669041657857,11.770703395714145,18.09225371883828,18.63652026855253,11.584306038912557,13.9943844250695,12.411583110724811
points449,4.517976714086902,11.531061699813357,26.46028375664027,17.337194195474137,15.136757044364236,4.730910919573551,14.882960813762656,18.508683519359014,22.100210141860998,14.58603557176775,13.677941703277824,11.567567890329537,19.051104920315662,14.200716881470708,10.079563710732602,19.001801504596735,16.33084788053427,10.079563710732598,4.146950672130456,19.001801504596735,1.9901941483596202,10.079563710732598,11.392263273453297,21.18043566836061,19.001801504596735,10.079563710732598,4.962081793184137,10.817858504851424,21.18043566836061,19.001801504596735,15.65706966920611,8.448536596331929,13.532739267373513,23.813740979959846,10.817858504851424,21.18043566836061,19.31665831930833,10.817858504851424,16.967521080462564,19.00949314391939,21.18043566836061,10.079563710732598,23.971987025205976,12.180949825332092,19.001801504596735,22.96477096191572,10.079563710732598,12.990450121388191,15.531743286666844,19.001801504596735,23.990469670514138,13.072592098864112,24.683389713797887,10.079563710732598
points450,15.317827984342287,12.416698107601913,17.272231796551015,13.631391189033991,16.004302683071266,16.45385768568031,10.058760748049973,22.097438007912626,17.487823372126634,11.166633259098468,8.869946086426856,6.530791893830315,18.130180022296045,10.113051746755385,4.913517019431762,22.544854384037443,16.587412097833546,4.913517019431762,15.795822187729966,22.544854384037443,12.065136173424467,4.913517019431762,12.417069167011537,19.180449626146686,22.544854384037443,4.913517019431762,16.48771476984368,11.854703586666757,19.180449626146686,22.544854384037443,14.660623203097424,18.125591345574286,11.574368952408014,12.008144298190798,11.854703586666757,19.180449626146686,9.623800216594201,11.854703586666757,17.93802070880963,15.284812452858956,19.180449626146686,4.913517019431762,12.225677720066663,7.969335550658218,22.544854384037443,11.384783803415788,4.913517019431762,13.603753193130707,19.389697509287696,22.544854384037443,12.03104802970547,9.343425348888836,14.801902099683108,4.913517019431762
points451,6.485634290796478,10.310384699697034,23.33380295998473,17.338143763804254,14.437930790945607,6.116837420435009,16.21964764814521,14.8519318645405,23.625242381965187,15.396766776852116,14.951377201508974,14.408222948764072,20.320420219416825,15.133355879924254,13.585449870704624,15.391617380458984,17.158975097453812,13.585449870704624,6.593100400332955,15.391617380458984,5.3820023268798,13.585449870704624,11.874234464205678,21.632206592658367,15.391617380458984,13.585449870704624,6.419958386040721,11.305491784333425,21.632206592658367,15.391617380458984,14.876702286227898,9.682985800791402,13.424391192126802,21.659941292203992,11.305491784333425,21.632206592658367,18.080193167060347,11.305491784333425,15.876075503385675,21.112025497814674,21.632206592658367,13.585449870704624,21.50537630882275,13.921903621002695,15.391617380458984,21.500019112004747,13.585449870704624,14.015561520345695,15.641878261849044,15.391617380458984,22.57658630844908,13.981410283872364,21.35670947860471,13.585449870704624
points452,12.491754015465295,10.711795368628044,18.184315495117264,16.243424255068017,20.544133009504893,12.758176073869942,15.656086078680461,18.3434703775167,17.99743946662445,15.108216894854875,16.432794892206687,14.943361366710855,19.90301520298086,15.290863447162051,12.055731154710935,18.838692297825173,18.304167306794184,12.055731154710935,12.795432941667329,18.838692297825173,9.747708394050646,12.055731154710935,11.833247059697324,21.305166258765464,18.838692297825173,12.055731154710935,12.982940776837872,11.264022869051034,21.305166258765464,18.838692297825173,10.39858422965009,12.343099771311033,7.406295131164435,15.822170877374466,11.264022869051034,21.305166258765464,15.415735031664044,11.264022869051034,15.561795340848867,13.803274859780617,21.305166258765464,12.055731154710935,15.251163928998524,14.874807332311487,18.838692297825173,14.906086096716354,12.055731154710935,12.96326663366628,23.311941651814564,18.838692297825173,15.801278802535464,14.60434412844691,17.07483169486264,12.055731154710935
