,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60
point378,4.26948952861,5.64389369936,6.98291373956,9.91695577131,8.2992446578,2.87733199247,7.80476347365,3.7756511003,5.59685764016,9.00417551309,4.78978140861,7.99545059932,6.53721374041,13.7257603248,6.91603469168,9.95189663762,10.1874015645,8.92976141459,10.2633865833,11.6108080078,11.7973332349,9.04864216992,9.75328361646,11.2871929158,9.05089888454,7.53536092473,9.50367867894,10.1973272873,9.84907195241,11.7379782248,3.24241958529,7.32106221807,3.5853231294,2.70077260936,9.60663654358,11.906007426,11.4170033107,1.8233825268,8.9886364068,3.81955578786,7.47143948721,5.95278783195,3.68361786177,8.71990898729,6.69814900934,2.13274133672,1.42910708178,9.94789112208,9.16703421242,8.80699742431,7.44284399621,8.58809245631,2.38733496613,12.2062512721,2.60366788214,6.2700504564,14.9927259513,10.0104861461,0.884715129096,1.42910708178
point379,2.73044432299,2.92685339309,6.31561332436,10.1851108151,5.6992517802,2.47373496846,10.3905989056,2.47373496846,9.9420833918,9.01435529298,3.02092883966,6.44677894669,6.23981998802,14.2727099649,9.01752945493,9.33302113988,9.99818139663,5.12418749847,10.8068234744,9.22666987991,11.1744014247,8.31861511211,8.1568061392,11.750062109,10.0789913564,8.32376635942,7.54167744943,10.0929817188,4.40720317086,10.5560461583,5.51430219122,6.26439005233,7.62101153232,2.14277284147,9.93828285097,10.8182386378,8.85407982687,7.90937710056,10.2015848558,7.85008679899,7.61683551648,7.26558691893,7.95808285682,9.16003022626,8.14669594803,4.46375976266,4.78004757606,7.87750500772,8.28610489914,9.12514996407,9.52019238909,9.16861947322,11.4720104496,9.58855162057,2.39785771206,8.27818923855,7.20840995888,10.6551371259,0.361431504133,0.890641243963
point380,4.05822989665,2.49896565434,8.33377702909,9.91524003069,8.19901954941,1.53081986991,8.82804760255,3.24832230228,6.46577534579,10.1624165065,0.959547614392,3.90925467746,7.03824959906,11.6435766405,6.24096110711,9.58519353885,10.5464797219,4.77886563113,10.1121918685,8.72229865667,11.5970469171,9.48946265524,8.14948293989,11.8237652798,9.26567364379,7.58017564078,7.57660527491,9.84213659498,8.41907533441,8.89542683998,1.27327716136,6.69347301835,0.558169654835,0.558169654835,7.2492841477,10.7083769429,5.777414455,0.959547614392,7.33632802502,1.938925593,9.40090504603,3.24832230228,2.10654933128,9.8361845163,5.97452931248,2.39267461733,0.0,9.21862619759,7.80403419276,9.74303018244,6.33301935032,10.1121918685,1.27327716136,10.3108967488,4.44520360509,11.0038200523,6.91299708536,10.0960957826,6.87865178275,6.80743220722
point381,2.49508111918,1.74730145845,6.18929876872,9.98213796824,6.87607486163,2.16909120341,9.30522728327,4.12415440553,8.4295992275,9.09248760128,5.19667392141,5.35755200462,6.58260266706,14.7445973624,10.3500441237,9.44715763263,9.01463146319,5.26387573258,9.59083402715,10.8830709039,10.9869086247,8.98505635071,8.96803601617,11.2408926749,9.98108202096,7.57939137064,7.87852304596,10.0687917108,6.38643160297,8.81624129206,4.09492008974,6.20894053288,7.49239801153,7.25207877488,12.0092197864,10.4899382515,10.9137346515,2.7960993277,8.8207118951,3.23170887802,8.14053839107,2.05231154888,2.5598343973,9.33287573115,6.61806682602,3.5225956541,1.26243315763,10.0768022387,8.74746796488,9.28353058821,5.77961956118,8.46000940065,2.47160368746,10.6187433784,11.0527582241,9.61484233043,11.585493082,9.68640072565,7.43231639642,6.51149175929
point382,3.17010132006,3.06089476135,6.11401297147,9.74615318231,9.52463377818,3.15988747873,8.78897275958,4.20653383005,9.67602581505,8.82477103481,6.57277449069,6.04435040066,10.654170568,15.0439970162,10.214234111,9.66947860025,7.77141683772,6.05782064634,8.80271668065,9.51005005988,10.7088338617,9.10811929531,9.4814987548,10.9983859277,9.70283932315,7.34807303967,10.08031123,10.1711767977,6.9453033643,9.34376978319,6.40273752313,7.32373934308,6.22022739915,7.92380879873,11.3616422672,10.8503587629,10.4409418195,2.06177619759,10.3596068209,3.15988747873,8.62462367447,3.46652271499,4.07682414633,8.83984309423,10.3135633114,5.88773970947,2.52669484554,10.4983306604,8.39443697025,8.8629844304,5.74272306727,8.48244900262,1.37155886261,10.3659833597,9.26654294824,12.2814606402,9.85402838431,9.68995779896,7.90482124933,7.91434327097
point383,3.1868491457,3.73932967602,7.79159270205,9.61025527775,7.83173792929,2.91270734164,9.08945842618,2.73543552634,5.78092684008,9.92456312736,0.521452825822,3.51707407982,6.84336835713,11.6656512502,5.82591025547,9.61105984957,9.96786027117,5.46269693638,10.3012332393,9.27931806616,11.7171151706,9.06503908624,8.77365353886,11.8216265167,9.34646497767,8.00554595666,6.20366122591,10.7377290061,8.97304868926,10.4921235763,2.73543552634,6.8223222613,0.903578215332,1.2054550743,9.75828485281,11.3960427912,4.95601946907,0.903578215332,7.95834390827,1.45491284838,8.58700487236,3.7682055018,1.2054550743,9.79834380788,9.22787341563,3.67293443862,0.0,8.25015627346,8.92346119967,9.31722717709,7.02543859283,9.69149926959,0.903578215332,11.8947041011,6.52337690287,11.1346060041,9.14709296543,9.56453822201,6.32613822209,7.1895478511
point384,3.59882967073,3.53893540877,7.72466391288,9.25194627079,7.88426822213,2.41894551173,7.24990037816,3.41437911946,6.27292832315,9.88632303179,1.29236949175,5.01796643493,8.06377255958,11.8943554813,4.65275034344,9.60506831916,9.93198585179,7.40598385319,10.1096478578,6.98967265132,11.5318200511,8.59613756468,9.23122118071,11.0651131571,9.28120675998,7.78664209878,5.905379784,10.0822688173,5.91696144227,6.51314645372,3.70899280096,6.53930927791,0.975410078714,0.0,9.2276905429,11.4977620399,7.08000736612,1.96295614047,8.26567598764,1.7720967922,7.06966994791,0.568615876714,3.04376444231,8.89591452196,6.98967265132,2.76491934813,0.0,8.30686372341,8.72362340484,9.25651064379,4.70712717777,9.12413423915,0.975410078714,10.7947082749,1.96295614047,12.8260300249,9.74727661511,9.3523899842,4.31038374984,4.56713774595
point385,1.22484292057,2.94234559457,6.5949232075,9.88184047988,8.11629717037,1.87758721337,6.55884924867,2.22576849643,9.90918656011,9.77193343432,6.69076627264,5.01658991732,8.07317755972,14.7314569291,8.6553482505,9.67613691769,9.46031254121,6.90714304515,10.4058966589,10.2359184876,11.9794359137,9.15305289195,9.87620688729,11.8239523205,8.49748063944,8.14042591298,9.23632040312,9.92217108311,6.20718811662,10.4630542969,3.37311919577,7.204541801,0.416083074208,2.87819563492,8.17588383294,11.0886690028,10.594893731,1.22484292057,8.4867666553,4.89492929508,8.28660858424,8.04686207602,5.75911321293,8.44999873873,7.76805196136,4.3260195417,5.11965912779,10.1048739008,8.35006844127,10.8159436124,5.81989039455,8.40374916533,1.22484292057,10.9587411959,2.41854079463,6.15399173969,14.3179707587,9.54345915053,0.738724609335,2.11879160593
point386,3.65109762701,3.5943813401,6.18390925665,10.5368202938,7.49381542941,2.59249291732,9.92678076562,4.19342482419,8.84487834403,8.41069725652,5.47236429228,6.36879453523,7.61810648082,13.5691554466,8.5345402315,9.19761724958,11.1097000877,6.73687542291,11.3552795105,9.80223199855,11.0069711844,7.82716483763,9.40188641031,12.124189179,9.93236388674,8.43973116943,8.04896088287,10.330334306,5.61831501773,8.5850338823,5.69886854484,8.18008319788,5.15344867075,2.05126768093,9.43040655196,10.4788707158,9.60894596703,3.38322043337,9.57960067674,6.63557592943,7.68671761544,7.39215425161,6.82755230458,9.38366325715,5.94700683571,4.65614165965,1.93741972674,10.4340965007,8.22606532624,8.99824346429,8.14795788139,8.75952205498,8.94768660963,10.1936855142,3.29351763042,8.71810813893,7.8070715077,12.3636365218,2.59249291732,2.66582478715
point387,0.0,3.53800419317,6.12932011434,10.4483331581,9.05606323202,2.59815078623,6.72301239639,2.01185340574,10.7334729784,10.0249180182,3.96898466942,9.27066675803,7.44866973149,12.9354928976,7.49549530738,9.42198695108,10.476250034,4.22441078187,10.9612398589,8.48946666937,11.8433400887,8.95239472584,9.82956894511,11.9215620387,9.09607205667,7.64143042389,5.20519699142,10.6194221815,9.33445877871,10.9230600197,2.59815078623,6.7641152213,9.76481686678,1.5955036605,8.88921493915,10.8757186391,10.6833455617,2.33459687758,5.12387308488,4.14418508362,8.13986850581,4.44133739666,4.30040198409,9.04368079265,4.56972196302,3.65840573356,1.33141859783,9.61752807374,8.16803523641,10.6555843872,8.76313931711,8.80367264256,6.08165918719,10.0985979928,2.71382776262,8.55298027114,5.9928341299,11.7551588169,2.47238378969,5.7569778948
point388,2.35735494013,2.55035893683,7.76251492333,9.90888644537,7.33920866256,2.45706891128,8.2450534997,2.24564777364,9.4107502478,9.23910442004,1.32019582127,4.50503979343,7.2071021974,13.5263525169,8.06321709298,9.45911189511,9.27615232813,5.39806642812,10.1244703087,8.81410816504,11.7888936637,8.43469077086,9.42181237762,11.78858784,9.8998719713,6.95133134678,8.37433529389,10.9616377968,7.19189817724,10.3743331201,4.76540744413,6.81402482581,0.806117796036,3.08491465977,8.22714900741,8.95131968897,8.48396084545,0.806117796036,8.01393675251,4.24519900059,7.78829418814,5.92790119319,3.61205755956,9.26390999498,7.76365722604,3.42364539658,0.0,8.82912016518,9.21204885538,9.72843925512,5.85906012531,9.36399015935,1.32019582127,10.8111017037,4.45668132049,10.7503385202,9.6962599107,9.11995008736,1.99783433278,4.95140595455
point389,0.0,1.65347281195,6.0711941787,9.44943756824,4.5344663073,3.26058274793,10.568792178,1.28131249086,9.96619539417,8.79601039761,6.30320538164,4.34435272679,6.49400751449,14.1772637983,9.95063608504,9.26045619778,8.51211624615,5.40897673834,9.5353900877,10.9551122473,11.4360191739,8.96660638656,8.71482934751,11.5022649552,10.3903839469,7.42591242569,8.27950843973,10.48846279,4.48923463453,10.1454481952,1.94904928402,5.38596590868,8.60780003797,0.0,10.9472862657,10.324315582,10.0982163571,1.28131249086,8.05733654174,2.19424468064,6.19468003995,3.46130590417,3.36443235802,9.25201962277,11.8811522077,4.8881246445,2.40375853696,10.1149525845,8.89036764873,9.0872453598,5.60744572474,7.40780309812,0.778460920807,10.6526030101,10.5295379226,11.6636470469,11.3481029247,7.8759397531,8.43966053412,7.92347011351
point390,3.63021906473,4.0660375109,7.71463705319,11.0598311362,6.57463439523,3.01897237741,9.32313359398,2.08065766335,12.9967347461,9.86899073081,3.50282703153,9.14185679823,7.16231075715,12.0937311597,8.92139467372,10.068778278,10.0416180876,6.2219427972,9.6785578875,10.3867893955,10.8210883397,9.09674677486,9.31584016929,11.6144199879,10.1603882939,6.8335099867,7.87955874503,11.1654534889,4.48137644815,7.73393726688,5.28960211061,6.02963398433,6.29497724349,6.09135075278,10.1081454382,9.19701268603,7.43863385427,6.14501301043,8.68145277928,6.35313623687,8.23238255074,5.99234924522,5.48953009108,6.88172579064,3.58278479293,3.65854283603,2.76850194743,11.3127184877,7.25558570614,9.16652214221,8.28594775037,8.68824681169,3.32824766479,12.0443497175,4.43774707957,9.92662512301,8.55334898262,11.8332577596,3.41817645214,3.92712845501
point391,1.53997765716,5.15529993935,6.31710142842,9.68561783208,8.43083303844,2.6370769324,6.91976910838,2.84195299752,8.82130522921,10.5252369402,7.46050504335,6.4861898368,8.07543636272,13.92100408,10.1331036715,9.82575701237,9.9465583486,9.58133053163,10.1122309721,10.5732116626,11.669243841,9.2103011872,9.68228885951,11.7086485253,9.54604363617,7.78312265852,9.35328138252,9.8415156019,6.66023840174,11.074589726,5.57020788663,7.15347096492,1.27727065966,3.45507071839,8.3616411707,10.6642161504,9.88344059033,2.3982135377,10.0431776989,5.64052549324,8.60623492947,9.50893368171,5.88024961468,8.68985823632,8.32805104561,4.83427130269,1.9439963185,10.0002113168,8.23793650403,9.77898222707,6.74285508092,8.88496721635,10.8170156117,11.1284970493,2.52258310047,8.83935497965,14.2772365387,9.96036980137,3.32446500633,3.45507071839
point392,4.09456545324,4.70450128583,7.54555915634,9.75229868242,8.59582064741,2.22265002245,7.79087627507,3.53541847243,8.3037624861,8.81136827081,1.15218341906,6.95977015521,7.3656925372,11.8409352427,8.64217085931,9.38825843212,8.95095533487,7.81718194021,9.99052947486,9.03740967864,11.3354629343,9.40394510497,10.0505153016,12.0126978589,9.46928364256,6.6204691134,6.59636868397,10.0538444477,4.6925053122,5.6873322882,2.09085343045,7.52333455685,1.39506279952,4.49808488421,8.11522056134,9.60229800917,10.0828675481,5.13872437955,7.76137836462,2.09085343045,8.59277843093,0.493134922306,1.78450398293,9.82539609555,1.60288440872,3.05918219921,1.60288440872,9.28875074621,7.47454961127,9.9518747877,7.36054864035,9.90665463556,6.7947277667,9.89002102026,7.72849197523,6.60243164016,6.24754021174,10.5661301678,0.0,1.94579495674
point393,3.86662119052,3.55935720433,7.17092652529,10.2685303043,7.49970240751,3.32420575417,8.85426999255,2.58707690326,8.62579284565,9.25912416057,3.54663521439,7.84765247209,6.75377833805,13.0321439013,6.41753525583,9.64337100199,9.60491269982,6.43990234184,12.0516949698,8.44684344608,11.1380221552,9.01359904136,9.94259367546,11.9293175949,9.46877064668,8.36884254193,7.72589108867,10.4287893577,4.46184283788,9.44960676762,2.41708287227,5.1255395232,2.11742908359,5.49432279872,9.31690147452,8.74959460217,11.039844376,3.54663521439,8.66785665334,5.13173763116,6.54165886636,2.11742908359,3.73930807086,8.74735382948,4.68425209363,4.25032494998,1.2238549847,9.0551441254,8.87698958198,9.42318525872,7.26938853844,7.90740145964,3.27529019333,10.2673602258,1.87629100897,6.07573798239,5.48359653544,8.72817222371,0.0,2.87664463477
point394,3.37197697449,1.28131249086,6.77266427579,9.89117308622,6.75165116936,2.40963532495,11.7674644522,4.0087288955,8.8078700783,8.21872789866,3.26707130434,6.57574949061,6.9037372678,13.8199894367,10.0020273647,9.04034726327,9.14298007046,4.60670871122,10.8923227149,10.9276298338,10.925235454,8.58959122802,9.15485607421,11.3444124286,9.81030974094,8.89650497201,7.81569709989,10.745699531,4.87758721337,10.8048731566,4.16142820353,6.97369162708,7.15243696382,2.08239603515,10.5746597479,10.5935872039,10.3515355784,5.71154721716,8.24972501629,7.85430739924,7.33374572793,8.91058277307,7.49766824582,9.44852726522,6.95760123798,3.26707130434,2.75516532779,9.06601113208,8.43644088132,9.10769571457,6.1720694158,8.68725319352,9.46256157422,10.7030989688,4.21825420119,9.1310054936,7.17772847587,11.4648826461,1.48403498578,3.37097330233
point395,3.83596448531,4.91424877982,6.41901969755,9.20023410138,7.59178412101,3.1601457254,10.0043328432,4.89459952402,7.33473809124,9.99623337266,4.55144218913,7.082457777,5.80480476702,17.3658781346,7.91835045288,9.5502677311,8.32780860151,7.20422876921,9.74418632905,9.74970185727,11.1828474524,8.73598919047,8.60437160671,11.5354454957,9.35420529586,8.24169720327,9.5670262925,9.96258227902,10.6211635929,8.86627746472,6.18983444032,6.04182558579,4.02953239526,2.09936253976,10.1370807973,10.3988719258,14.3420816147,4.44666647932,8.01922931439,9.60505349899,9.63764828078,10.2898344652,8.14455118375,9.03990056561,6.77000970084,3.90324077325,0.349138777077,8.65843643993,8.86119238952,9.71299635882,6.04959809763,9.84897340078,0.864968579022,10.2488763428,4.76985635231,13.2675138527,10.9431228308,9.38347750372,5.86337354851,6.751798433
point396,2.24980938223,2.34033438212,6.47425107049,9.58153390767,6.41883085341,1.56320695174,10.5909144727,3.21865719296,8.57095239886,8.44913213375,2.0624671435,7.09745278253,5.73431130013,14.1384398061,7.22485063616,9.0732097002,10.0330237272,6.21560482937,9.85487773115,10.4397062397,11.4683440291,8.53147893662,8.98550612275,12.2777901051,10.6002567427,8.41648510334,7.84389593342,10.8107885047,7.99675027885,8.8369056165,3.25604447383,7.00608479092,7.79869211727,2.29578178893,10.3555383042,9.82214536836,11.8141137742,5.49933886206,8.11074428938,6.48330308615,8.94744700104,6.64352288872,4.72335650449,9.30100683032,4.94557493131,4.34387679962,2.55770416264,9.55014649938,7.00366969279,9.18525455826,7.37653349809,9.88016511115,2.72702734049,9.98443270054,2.82978868535,12.5455026874,8.49383143747,9.24341917318,5.5453630019,6.68865595543
point397,1.94695538664,2.31440650755,5.86289023317,9.35989667697,4.82366275525,1.6480972442,9.4506978333,1.6480972442,5.63403559738,6.2009339059,3.64672717974,2.88805156347,6.49230026249,13.8199994123,7.83880683486,7.19109870607,7.59625685668,5.49074339747,9.22747635983,10.3829806038,9.12642313278,7.0679935824,7.42049082353,9.67292206687,12.0304119525,9.05990412334,10.1196025887,9.37016864071,4.14135921553,8.91689159844,5.22074397371,6.30210698186,6.11469600854,2.71127463105,12.8882466663,7.07257747264,7.55755560227,0.0,10.7221073554,2.96893860474,3.83109692123,6.08778741112,3.2535355172,10.8784724676,10.8118643399,3.78717123449,1.1893501702,7.59294283722,9.44187144054,6.96824054487,2.91851981114,5.55764596556,0.0,9.04249386645,8.96943544982,10.6621876938,11.1197906114,8.76521978545,7.68869791233,7.88121799008
point398,0.831390857513,4.82174592487,6.77713035842,9.3362454452,6.45151940343,3.66581341996,8.33499724491,2.85511265479,8.78335187967,9.36892545882,2.29195711643,6.44830300719,6.6287881737,14.3427066812,8.68569141064,9.63669167893,10.0992162916,6.46431048916,9.20711684309,9.43214724531,11.2526003915,8.59551484946,8.95857591436,11.5591189311,9.81704919881,7.7661048165,9.20139616934,9.74418296462,6.91173951114,8.33150817228,2.85511265479,5.60475928718,5.96754675808,5.2925204211,10.7321250178,9.98734929202,13.2480031462,8.69657464253,7.25731240569,6.1685156819,9.0861229527,5.34879187923,3.90978270288,8.68841817661,4.51251135135,4.05215501683,0.0,9.78587418025,9.59513251086,9.07365691422,8.67832548156,8.84822857075,0.831390857513,10.5934751608,1.7391136099,12.2276640726,9.07156694075,9.56427145641,6.37229047891,7.53705528717
point399,4.17447033803,2.98890277851,7.00324241749,10.8453802765,6.7679195858,1.37834514884,11.2553531987,3.60856088855,8.03205675035,8.78959232968,1.76536500755,4.40083163021,6.73470962023,13.9419920936,8.24671210053,8.55662100587,10.1043366598,5.54199487324,10.0090027845,10.2770199943,10.443710242,9.1889547271,8.39119202532,12.7809682474,9.56844829449,7.77451694072,6.61738518066,10.640154539,3.74391344756,7.54970767083,3.51072145006,5.66683326852,5.91142794241,2.72224741775,10.9586832046,9.17515779296,9.90511920152,4.87748414883,7.39719543745,7.15960900474,7.650786096,7.65651782205,7.30534130165,9.67180463744,6.49478999686,3.98159696316,1.92580957777,8.13604779882,9.10249542011,8.80644328878,7.8828631047,9.20772206797,6.78371855779,10.9760127152,4.27773188168,7.32346014461,8.21599400608,9.38213980496,0.485323773844,3.65509990748
