,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51
points430,12.287139923294541,8.87695541421583,9.894410068471085,11.968122513554023,20.87234032076321,8.613556074910012,12.623966366606894,21.523008468709,18.090177780488087,18.69197569567034,11.728439309769449,3.979178901670501,10.755819418749395,25.06455832462003,11.776799054460426,25.351170751308818,20.75296950428313,10.538569233902267,10.4091823643916,9.628050088439187,9.214804957603247,9.908997531288493,9.230690892877274,10.378298511661136,11.418919237946518,10.533807135783334,9.906974405639643,18.668621774857446,7.66199689333605,9.856440689478854,18.54606635756911,17.109051833083676,7.657367498069281,11.922061533675116,21.33535791335514,14.830677293218738,7.657367498069281,7.66199689333605,7.570587120465749,18.54606635756911,7.66199689333605,21.33535791335514,20.607394177554617,18.54606635756911,17.573099237125568,17.93323756970863,10.771088349601786,10.01591329031065,7.657367498069281,19.598199680564846,9.43820791972307
points431,18.395322068859095,19.721747093111926,18.222703874614368,15.541438366445476,18.054334048220134,11.68550315813956,15.435506224864701,18.743871438138882,12.218185349339262,12.612332656705755,14.666739104743753,14.710237530459176,12.210189872908776,16.404424593688127,13.932119904561475,14.399905947221528,12.092831939194445,10.606461219980398,11.688391562128817,10.168141891945739,11.967203730925938,9.725644178742803,9.931422077594698,12.056182767800504,12.52889037761251,10.484701478782618,12.8550663035402,9.82874980294584,18.034106557283778,9.718539720278084,9.678054404949094,17.96826158493868,10.731496369396847,17.018992370502055,18.55323802466925,15.943098710339667,10.731496369396847,18.034106557283778,10.51731023991505,9.678054404949094,18.034106557283778,18.55323802466925,10.871478555439714,9.678054404949094,17.757258342449386,17.38984142498687,15.880616942448166,18.90465622647004,10.731496369396847,18.361016495014752,10.805121699521703
points432,12.660241032480648,16.093155061933807,14.203115478350329,7.906078091147882,24.593150853466074,10.135234468943471,8.848274494610958,17.691482198608643,14.9241870683538,7.444344928986326,5.89041701164497,12.960101537500575,11.329015329813915,15.406110987873637,7.824927619938207,16.18595552211024,16.27258223102534,12.844962537743111,3.301381990757201,12.918139820125868,10.834096777763058,12.194714759973207,12.322837727477644,10.876851052575406,12.472921113404242,13.119143743228403,5.42979501817585,15.5042492470657,13.047099058038347,12.093228573788233,15.37162067688904,15.426988409040671,2.349344785375418,22.867818071136313,25.00878514661773,12.071373361477885,2.3493447853754197,13.047099058038347,12.833216588313132,15.37162067688904,13.047099058038347,25.00878514661773,15.90977527212349,15.37162067688904,15.277337343418726,14.62301870621222,8.959453473911712,13.197779955705714,2.3493447853754197,26.006458328370822,7.665390367433906
points433,13.191690451384654,11.577320637100566,9.292431976313276,11.20741445099339,22.519429688934025,16.048722011077107,11.654790715317509,15.951538860405256,19.503265873904656,18.039715327631058,12.213981835989689,8.362849270846798,16.56123675929908,21.429691131931026,10.396031904040035,20.87754548400379,21.37893362257718,12.75156906560449,11.288523575267552,12.775901743623947,15.657087274918974,11.930967206413879,12.046906902742442,15.730303112648407,15.906825748983064,13.183858350952917,10.469746768113465,19.207529905842907,8.888569759474192,12.197629970410148,19.08668999579922,14.919171104793298,7.708775604515372,11.67777997119083,22.961472139671514,14.09415856861194,7.708775604515374,8.888569759474192,11.816787831598736,19.08668999579922,8.888569759474192,22.961472139671514,20.609505788507114,19.08668999579922,15.54224394490956,14.766127010952195,9.979682239612668,9.474025822058087,7.708775604515374,18.0575492203315,7.624103036111766
points434,18.10701267153554,14.143654771598326,11.864039633912537,14.635945932746736,18.170031224137244,6.318035757987578,13.983371408725763,24.10948184183317,22.589568830344547,15.128486743706985,13.546540554525043,10.651018432283452,5.2216490138933125,18.948241491367188,13.738825225243248,18.542422056738747,18.704859364796132,2.0678236955895524,12.479825906986921,1.735487790316797,5.504344858588663,1.4227488623671294,1.3452908645621147,5.646963896709077,8.165835833391421,2.106813385593031,11.794483458222258,14.895659045790945,14.73849884328204,1.5502470178997507,14.761093149307113,25.74820589799424,11.027982246887287,15.775856610559064,18.66746183507025,18.39080205030868,11.027982246887287,14.73849884328204,2.6828475447205027,14.761093149307113,14.73849884328204,18.66746183507025,15.882378005352889,14.761093149307113,26.09664102529377,25.874087434363126,13.77667479640219,13.809734729460997,11.027982246887287,16.99021530067783,11.320657480359284
points435,12.336607495265339,13.588418872212078,12.85093537356079,11.739424812510912,20.21098974892532,12.700239627643908,11.219929382067445,15.02745162354858,14.105727899504515,16.24247606569773,11.184395108076405,11.341115964096995,13.720448757017449,18.6926406738484,8.702214522299396,17.83816341153272,17.67864042167366,15.79880025295765,11.198820750662602,15.376215350618759,13.112782365364243,14.587979808371367,14.588060180612407,13.436976292922276,10.20880596145347,15.623566365980883,9.869716498752467,17.1961690610538,9.883357196054165,14.503962973450419,17.068926382333167,12.73269291385911,9.701180660888229,12.343072212753311,20.68242942372352,18.947251973523652,9.701180660888232,9.883357196054165,15.235965807419863,17.068926382333167,9.883357196054165,20.68242942372352,18.10806095126661,17.068926382333167,12.873555007309443,12.149904398547068,10.078717664205453,11.496506414310444,9.701180660888232,19.00344440570359,7.242854379629644
points436,21.697869155172118,21.667089311691967,21.745636261208784,17.806150946480486,15.462767562895651,13.938186739123466,16.235929218206547,13.854416341069848,8.790212443339232,15.369217715628572,16.203073222496243,19.72059261266867,12.021043423643928,11.734333804779371,16.25858768504316,9.286736113205402,8.429527088216549,11.573862369853439,14.352812795378696,10.767086293122075,12.390255758015948,10.222928673798,10.486780397035064,12.850284109341827,10.042236815412629,11.849097723576,14.3321993197775,7.7723063282620375,20.488248438164785,10.351051294664785,7.615064649969671,17.032129264687335,13.957803225889956,14.538133057804071,15.994674286921997,19.432096438084496,13.957803225889961,20.488248438164785,11.513719822704541,7.615064649969671,20.488248438164785,15.994674286921997,7.408019030684354,7.615064649969671,17.257788513131988,16.787232615912515,19.066280096544432,20.97246868656995,13.957803225889961,16.14193112592813,14.713773163551437
points437,12.697913720112243,8.594702370138405,9.329520828710582,12.681324731525395,20.350334649764857,11.420440187076306,13.453299045857568,20.136121656608807,19.019914491365167,20.33650641974195,13.498672953822846,4.668072310734003,13.311708500266489,25.27041336970195,12.284452703741017,24.64814093799613,21.340366951975934,11.475754714604895,12.545752448492372,10.451039657486584,12.017421980263116,10.544405060897972,10.211072730986967,12.756374585171026,13.843984568421618,11.129590182293722,11.953383104291682,19.50809332201885,6.861399534109742,10.685120734482656,19.388210196050743,16.594787518720036,9.13836371629633,10.021073781839284,20.819999813040926,13.215078877059259,9.13836371629633,6.861399534109742,8.85390708020209,19.388210196050743,6.861399534109742,20.819999813040926,21.410596359942385,19.388210196050743,16.93489938670433,17.105212859718467,11.174446003849198,9.171800750146314,9.13836371629633,16.913493920155833,9.173666212102281
points438,14.606525917500543,11.685505762475312,10.805440105112428,12.893167381239817,18.85438481939817,16.491036493838475,13.183874595903257,14.569718544799686,18.004760747350733,19.05130009989312,11.941987712594173,9.595003466541485,16.859218995759772,21.240228488165332,11.668078363648643,19.620106927073376,19.805639159450422,14.475643143734255,11.515113777784986,13.789655320625176,16.457704564976265,12.68995781834635,12.731863724115156,17.3858965668517,16.274012115847178,14.24591534991975,10.610338407938842,17.0986804788827,10.848282973954127,13.341267800263017,16.97112746457911,13.996745562634555,9.78937101198225,11.705144038800412,19.343100412180622,13.72525968066464,9.78937101198225,10.848282973954127,13.912248360474106,16.97112746457911,10.848282973954127,19.343100412180622,17.659555166418528,16.97112746457911,14.779917921948929,13.746171177770076,11.668621605747711,11.594533959153067,9.78937101198225,18.622337173238673,10.904132410568907
points439,19.91042126590668,19.837682946432647,21.31960476657053,18.592950395070133,14.20870840893798,9.349397501520546,17.978306264772268,17.681835148246716,8.790656335480108,11.445793640881014,17.412558821383726,16.698179452607334,9.105664609337119,14.26783185594985,16.58756665842169,12.371170557948181,8.872533955710358,11.213035781161313,14.95635377416029,10.317043271916544,8.927262997934525,10.386329324004643,10.362331536241934,9.317635989796077,7.772691095209274,11.654333694194317,15.610141178979413,8.858906852590692,17.448447529444522,10.216041240548883,8.705124151746134,16.684045709606853,14.599589336290911,16.32632218052452,14.756585164194217,18.299523746982164,14.599589336290911,17.448447529444522,10.584371875567761,8.705124151746134,17.448447529444522,14.756585164194217,9.498294606799966,8.705124151746134,17.09366979300177,17.240029049952543,19.08419363626917,19.879860924178924,14.599589336290911,15.123980457736037,13.96092721063512
points440,14.700862647902962,13.684811768630365,15.17843275280385,12.226768634504454,22.12342889233454,15.207615515657071,11.531450068734971,14.945674933806021,12.885993424586466,20.019897424964118,12.282484233095666,10.745533035285467,14.958600150746285,20.215854918752235,11.418746670692174,18.445967971346693,15.258403101064232,12.657942187524505,10.597453999386921,12.037529838316527,14.905926632462286,11.342043562528273,11.724562692485211,15.20528395898203,14.436400378281277,12.855004116580309,10.292739990325215,15.965302008239169,11.665809735420996,11.839759349104932,15.83414110816522,15.776723065796466,7.8549537688954905,12.059945981267147,22.570514283087096,15.145380531521132,7.8549537688954905,11.665809735420996,12.112379165843953,15.83414110816522,11.665809735420996,22.570514283087096,15.392276850270834,15.83414110816522,16.133755634530754,15.509016357003985,12.091025287203852,12.734178278317257,7.8549537688954905,19.87435529323435,9.05853278513263
points441,15.118461076006394,15.983469228027085,17.47426909350116,13.821191012191425,19.2464811894692,12.340768015861764,13.317237211354055,14.841952450348568,11.16367528549469,18.44576953176165,13.68398070682306,14.668313559894397,12.546500285821166,16.372248732314517,10.986424054674245,14.442690216618955,12.87108836407662,14.6302982270752,13.579705358100274,13.58083047914532,11.86611565732048,13.059795735540437,12.932341639596201,12.715725546628704,7.221460128413233,14.25460693591709,11.891814787024975,14.974314219799355,12.248171708634315,12.833893533350196,14.839998706475628,14.29910109062082,11.542504425459526,11.124894181795465,19.73020356382539,22.623689247181797,11.54250442545953,12.248171708634315,13.186960605273178,14.839998706475628,12.248171708634315,19.73020356382539,14.802805916993737,14.839998706475628,14.408454738976525,13.956273632659322,12.95616289262883,13.730644712707232,11.54250442545953,17.09110226627964,8.76400180682367
points442,13.220193086000942,14.686899923556325,13.062725693962667,9.411780276173676,23.958963672897553,9.374718952435938,9.763326952485237,20.4295408810327,17.552943410712082,15.431069656576518,9.542679851764756,10.701531826600206,9.546911206418676,17.869138006561748,9.007045482392353,18.49087210473009,17.458411242405088,8.329890577644118,8.530329723484707,7.798693340989628,8.162807689973599,7.745866975755774,7.526243936290076,8.640142797353844,9.631112858466537,8.205216758190629,7.862695517401971,17.06670032600789,11.747134373110205,7.273744835963405,16.93904550922483,19.781074933689652,5.361191438053777,14.957017960552319,24.38267413139382,17.59580941815555,5.361191438053777,11.747134373110205,6.126469808814904,16.93904550922483,11.747134373110205,24.38267413139382,18.223049514867956,16.93904550922483,19.745735746219303,19.773786523480645,9.297977774184815,11.626690913333677,5.361191438053777,20.65206743304032,6.549249711383525
points443,13.137340693743216,15.364367982622579,13.349694786341988,9.273189975218028,24.53789347387835,11.74943612005571,9.48390911381929,17.22996071682244,15.936520125070171,16.736195853146558,10.738058273633117,12.346730178010851,11.800960142704062,17.17254930983874,8.132358668699426,16.811913539243285,17.160007766881634,11.265893281343116,10.758187235132944,10.73348758454994,10.547820338734322,10.852489668339246,10.904252064269345,10.592884586637506,10.222596738538105,10.982110140364691,8.714202984092706,17.546885187561625,11.835590489478172,10.699171047076593,17.42075894413161,17.173192235201558,6.883114196229475,12.595834127068732,24.954231451600958,17.733600974715458,6.883114196229475,11.835590489478172,9.370442781400975,17.42075894413161,11.835590489478172,24.954231451600958,17.98434077037633,17.42075894413161,16.625460890583657,16.821036885088965,8.636719308370962,11.14385136432792,6.883114196229475,18.423544800834286,5.276401367664916
points444,18.709152079736114,12.9109330591966,12.57109068440145,16.332578289494577,15.467917887397851,9.112510367591051,14.870607030455782,21.004186176215544,22.13791101677195,17.622228464930767,15.404633103735422,11.456250660463233,7.328199436681656,18.670396392196217,14.467228450391953,17.72066609913687,17.969635619656668,4.700654770814937,16.198815044925002,3.807547591232525,7.470006756366595,3.5669523502484437,3.622546033056497,7.590784076613254,10.040813725624119,4.636391337101143,13.30053279899017,16.449042315510805,13.829368736141427,3.9362409626365897,16.319421306846802,22.913239102060803,14.638403009818136,11.701812174746445,15.999759023734107,16.364743429610833,14.638403009818136,13.829368736141427,4.607430211274108,16.319421306846802,13.829368736141427,15.999759023734107,15.343528595424317,16.319421306846802,23.943014759518157,23.789350543078527,13.778271383728205,12.247763627419712,14.638403009818136,13.177669391394664,12.758527604480912
