,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27
points436,15.369217715628572,13.938186739123466,13.463706182390515,21.697869155172118,13.854416341069848,21.745636261208784,12.021043423643928,18.04346907693641,21.667089311691967,18.278187513264864,17.806150946480486,8.790212443339232,11.573862369853439,18.04346907693641,18.278187513264864,19.72059261266867,16.235929218206547,11.734333804779371,8.429527088216549,16.203073222496243,16.25858768504316,14.713773163551437,10.767086293122075,10.222928673798,12.390255758015948,12.850284109341827,10.486780397035064
points437,20.33650641974195,11.420440187076306,8.219497728184237,12.697913720112243,20.136121656608807,9.329520828710582,13.311708500266489,8.591458373141137,8.594702370138405,22.908542788740636,12.681324731525395,19.019914491365167,11.475754714604895,8.591458373141137,22.908542788740636,4.668072310734003,13.453299045857568,25.27041336970195,21.340366951975934,13.498672953822846,12.284452703741017,9.173666212102281,10.451039657486584,10.544405060897972,12.017421980263116,12.756374585171026,10.211072730986967
points438,19.05130009989312,16.491036493838475,9.59372370259675,14.606525917500543,14.569718544799686,10.805440105112428,16.859218995759772,11.98235682742074,11.685505762475312,21.71051259205429,12.893167381239817,18.004760747350733,14.475643143734255,11.98235682742074,21.71051259205429,9.595003466541485,13.183874595903257,21.240228488165332,19.805639159450422,11.941987712594173,11.668078363648643,10.904132410568907,13.789655320625176,12.68995781834635,16.457704564976265,17.3858965668517,12.731863724115156
points439,11.445793640881014,9.349397501520546,17.51902854397556,19.91042126590668,17.681835148246716,21.31960476657053,9.105664609337119,16.992113550538807,19.837682946432647,14.620891059488732,18.592950395070133,8.790656335480108,11.213035781161313,16.992113550538807,14.620891059488732,16.698179452607334,17.978306264772268,14.26783185594985,8.872533955710358,17.412558821383726,16.58756665842169,13.96092721063512,10.317043271916544,10.386329324004643,8.927262997934525,9.317635989796077,10.362331536241934
points440,20.019897424964118,15.207615515657071,9.33093941231091,14.700862647902962,14.945674933806021,15.17843275280385,14.958600150746285,11.509136394597322,13.684811768630365,22.613409524588178,12.226768634504454,12.885993424586466,12.657942187524505,11.509136394597322,22.613409524588178,10.745533035285467,11.531450068734971,20.215854918752235,15.258403101064232,12.282484233095666,11.418746670692174,9.05853278513263,12.037529838316527,11.342043562528273,14.905926632462286,15.20528395898203,11.724562692485211
points441,18.44576953176165,12.340768015861764,12.297849055880862,15.118461076006394,14.841952450348568,17.47426909350116,12.546500285821166,11.653883022585852,15.983469228027085,21.146055434915908,13.821191012191425,11.16367528549469,14.6302982270752,11.653883022585855,21.146055434915908,14.668313559894397,13.317237211354055,16.372248732314517,12.87108836407662,13.68398070682306,10.986424054674245,8.76400180682367,13.58083047914532,13.059795735540437,11.86611565732048,12.715725546628704,12.932341639596201
points442,15.431069656576518,9.374718952435938,14.589201112615559,13.220193086000942,20.4295408810327,13.062725693962667,9.546911206418676,13.122289591631606,14.686899923556325,18.33584400921799,9.411780276173676,17.552943410712082,8.329890577644118,13.122289591631606,18.33584400921799,10.701531826600206,9.763326952485237,17.869138006561748,17.458411242405088,9.542679851764756,9.007045482392353,6.549249711383525,7.798693340989628,7.745866975755774,8.162807689973599,8.640142797353844,7.526243936290076
points443,16.736195853146558,11.74943612005571,13.955599660776189,13.137340693743216,17.22996071682244,13.349694786341988,11.800960142704062,11.661582485354817,15.364367982622579,19.552442908421366,9.273189975218028,15.936520125070171,11.265893281343116,11.661582485354817,19.552442908421366,12.346730178010851,9.48390911381929,17.17254930983874,17.160007766881634,10.738058273633117,8.132358668699426,5.276401367664916,10.73348758454994,10.852489668339246,10.547820338734322,10.592884586637506,10.904252064269345
points444,17.622228464930767,9.112510367591051,12.375042724567919,18.709152079736114,21.004186176215544,12.57109068440145,7.328199436681656,15.079663953490828,12.9109330591966,20.378375529334107,16.332578289494577,22.13791101677195,4.700654770814937,15.079663953490828,20.378375529334107,11.456250660463233,14.870607030455782,18.670396392196217,17.969635619656668,15.404633103735422,14.467228450391953,12.758527604480912,3.807547591232525,3.5669523502484437,7.470006756366595,7.590784076613254,3.622546033056497
points445,6.515392255574299,10.12741468083028,22.547796354641772,13.892613631558744,16.099040154755457,13.927690034789606,9.982390794492702,19.392781638980146,17.114424950619238,10.024921019381521,8.760351799130493,17.442826911562975,11.61244009378136,19.392781638980146,10.024921019381521,14.99018585350088,8.66513510358577,13.270650259342144,16.558982097034146,6.0401213935537275,8.708924676279171,9.409218336643665,12.15848254658054,10.662173686961832,10.228944310468815,9.637855018910036,11.344680200404037
points446,17.097311618150698,9.742626795190354,10.742819516191437,15.076083096208132,18.86514680456988,10.51537541640108,10.169714026543136,11.83615220734019,10.911971415976431,19.88906402854264,15.172149534641566,17.56857400212332,10.069084591801893,11.83615220734019,19.88906402854264,6.253097742480803,14.00512682051388,23.641314610269795,20.107261576416786,14.429189948501346,14.336078549537307,11.938281858328512,9.479003758024142,9.049040890143225,10.256837267881929,9.985575075408358,9.049891262304426
points447,14.408028626392147,9.906267138494801,14.984201927392688,13.247380680395839,19.349157515726247,14.347183027691525,9.744653205706387,12.851468377509322,15.944376761128176,17.38219631259434,12.16808550421331,14.758723778564484,9.534143187221737,12.851468377509322,17.38219631259434,11.71057148620225,11.504430786653574,17.57850274311156,16.12277426014904,11.043931285156072,8.983992177264097,6.12617015567326,8.847794582044568,8.572853687252627,9.073439595130045,9.548216704536978,8.612429786577042
points448,15.933942523502163,10.28275854676703,14.631248737080297,13.91808644141646,15.808003084980164,14.345150259715856,9.978996129100551,11.374380825926512,13.551857590522866,18.804606783230817,13.95790596786883,14.993972562165395,13.122606330255344,11.374380825926512,18.804606783230817,12.787102121748296,13.587297268170618,17.142303572247293,16.124888024470636,13.024170713516797,10.105207589850815,8.06347591469243,12.54176318290475,11.944239788311588,9.842074411917952,10.334325845286688,11.700959853236629
points449,15.136757044364236,4.517976714086902,13.532739267373513,17.337194195474137,26.46028375664027,11.531061699813357,4.730910919573551,15.133495171537005,11.392263273453297,18.06149475396578,14.882960813762656,22.100210141860998,2.7376460991081855,15.133495171537005,18.06149475396578,6.648463034281895,14.58603557176775,22.421687831366548,19.051104920315662,13.677941703277824,14.200716881470708,11.156483560540082,2.011618085807046,2.2119910125272577,4.146950672130456,4.962081793184137,1.7219179253284558
points450,16.004302683071266,15.317827984342287,11.574368952408014,13.631391189033991,17.272231796551015,12.416698107601913,16.45385768568031,13.498095029692239,12.417069167011537,18.870194381506384,10.058760748049973,17.487823372126634,12.819646260718834,13.498095029692239,18.870194381506384,8.913257355880187,11.166633259098468,20.60432721676016,18.130180022296045,8.869946086426856,10.113051746755385,8.862738542682958,12.600154236254191,11.872745168370992,15.795822187729966,16.48771476984368,12.214471395161718
points451,14.437930790945607,6.485634290796478,13.424391192126802,17.338143763804254,23.33380295998473,10.310384699697034,6.116837420435009,15.199760573959958,11.874234464205678,17.410070199866805,16.21964764814521,23.625242381965187,4.16606013867279,15.199760573959958,17.410070199866805,8.376795456185688,15.396766776852116,21.608913727608844,20.320420219416825,14.951377201508974,15.133355879924254,13.119220151496753,3.9113536605362946,3.5368212522930764,6.593100400332955,6.419958386040721,3.476476219243405
points452,20.544133009504893,12.491754015465295,7.406295131164435,16.243424255068017,18.184315495117264,10.711795368628044,12.758176073869942,10.475375232265069,11.833247059697324,23.10208597346469,15.656086078680461,17.99743946662445,9.984343071414123,10.475375232265066,23.10208597346469,6.9061815222664285,15.108216894854875,23.832025695839427,19.90301520298086,16.432794892206687,15.290863447162051,11.641470988151886,9.373035473216268,8.87467310185792,12.795432941667329,12.982940776837872,8.9994232463808
points453,20.998395755934766,10.648025941464489,8.131158243531205,16.95305098238641,19.45483915274389,13.460840893732428,10.576619572245074,10.933952253799333,11.596112647780098,23.525535873334988,16.961530900062836,16.177497547740337,9.447485612671883,10.933952253799333,23.525535873334988,6.861557423018903,17.142362274298083,23.853087041857798,17.044433004243547,17.367906444660804,16.03683340750132,12.270853278277995,7.840716894821598,8.165156628213508,9.641347233794034,10.89751334807767,7.816867892153816
points454,16.678400428233704,10.049944511816848,13.754088071564885,17.596284959604247,17.750913751316165,15.298221154326137,9.230014732179011,15.127940339557258,18.590211892945696,19.498567773194782,12.735400542399306,15.837927780018111,9.105141928949864,15.127940339557258,19.498567773194782,15.170868434957475,13.189122342019244,14.774162906128087,15.13384168908332,13.685655008571025,12.763960346801971,10.756098969893248,8.186067017720646,8.56646732248439,8.150664249778355,9.119049490072163,8.454119064051664
points455,18.773721938477756,11.525865278036544,9.667812271957965,15.886339555437212,21.06552835304346,8.313640651364045,12.774282883738515,11.555442067546917,10.256534450369388,21.451762682269063,14.79869764474863,20.178408525188917,9.256306205205542,11.555442067546922,21.451762682269063,4.97069748450751,15.047403897704877,24.52614286085229,22.396725227782454,15.25738223254828,14.645780902267749,11.43810665216417,8.151130509357879,8.410623306835133,11.666892323864493,12.414414379111662,8.06242090955508
points456,13.24049604594292,12.528874537238343,15.834128041698566,17.521114171108163,14.610532383340814,20.7398813497359,12.387405157018463,15.585268854910963,19.445322132104675,16.29385799259772,15.669687701461399,7.703537181884698,14.286585065157697,15.585268854910963,16.29385799259772,17.178336706490672,14.419387815060922,13.968704968555185,9.475356653414398,14.803522684811819,13.162937263993744,11.628624202282179,13.390230121333145,13.111815793498122,11.799476657041652,11.782875560672396,13.25439759225653
points457,18.95164090900857,7.459523929208252,10.807326853691471,19.952833424109958,16.314185076689952,17.525588822140705,6.774910995181074,13.66954843594846,18.111034025601896,21.61761332894526,18.905458000770516,13.429375901701455,11.169518190392946,13.66954843594846,21.61761332894526,17.454985412333208,17.96969379396835,13.832706180812599,12.817723783027178,18.471762554896042,16.328478854817664,16.521065122022463,9.931194467696043,10.034677859225438,6.396221224414549,7.200107489868914,9.751404300753965
points458,20.39394501096903,7.654311311536951,8.747966678192604,17.71598674998772,21.245842875334493,12.333831562282283,8.473392243550064,11.189673568226285,9.243561925313506,22.962085294470974,18.755637216827616,18.386304384761463,9.99683640408045,11.189673568226285,22.962085294470974,5.733612171286768,19.079160326185068,24.60265880079222,18.216348413891733,18.825705016710145,17.385040782132105,13.991080882110245,7.718509174388859,8.63057636027658,7.004252530643445,8.444797383222003,8.019880824328638
points459,13.105219790381787,12.603984433412855,15.83323450645277,21.28969939262037,15.297996232682449,22.34839302176445,11.626427216413832,17.790354796178566,21.792853672581412,16.167757586340805,18.31725154081776,7.7855926420848025,12.312420135268598,17.790354796178566,16.167757586340805,18.841517461998066,18.053597044233264,12.76569096715403,7.80275327521192,17.46403507136119,16.516044960168884,14.427478133782767,11.204265353813184,11.073947226588166,11.427453583683292,11.770763886849013,11.35092396282523
points460,20.802266761584125,14.05747536362848,7.8430954245284195,16.335522042924605,17.702101070718125,14.476977759418256,14.265853668028786,12.017331226760307,12.873341692967399,23.34271039695122,14.712991908309943,14.301529174368238,11.375172437642103,12.017331226760307,23.34271039695122,7.9000446827052,14.256964813992274,23.026224845661382,15.9878078122617,14.112227301670067,13.868254896666999,10.37552384964355,10.094972673426675,9.667018479039822,13.75892058032355,14.921076651177888,9.676146990283954
points461,17.81085585770576,9.68273611314321,9.58604935457704,14.700952522062275,21.147585779239204,9.194566588296786,10.201394175911188,11.648110394923549,10.104769250815577,20.55420824115367,14.210242362622871,19.59613522605262,7.862874191968662,11.648110394923549,20.55420824115367,4.776576843249111,13.616459007468816,24.5449597141835,21.48069849096576,14.219578388047886,13.729682847996663,10.347840645584226,6.961027470531514,7.222966843401885,9.691950376086123,9.785156769555009,7.053242782697923
