,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45
points376,11.460925795741748,12.641667077315152,18.33352359972051,16.827560792505434,8.278061122107392,19.124035413841717,20.373143402955176,8.682721991864621,22.21963911765403,14.810295138313482,8.07648614404623,22.21963911765403,13.015039338722133,13.866115952481387,21.445421765779418,18.61440563255029,10.147329209799082,10.31629293564646,17.05867898330262,20.57238693095039,13.939238055461804,8.07648614404623,11.328659654944698,22.21963911765403,11.389873595263136,9.386399467068866,10.040190850030664,9.26015238852903,9.916357281437989,12.548315642632156,23.614115114384102,10.094766092842104,11.714912232722034,12.691988984953156,19.106177281417814,10.187122689441942,10.094766092842098,19.106177281417814,9.741350595583913,8.07648614404623,22.21963911765403,8.07648614404623,19.2516977105031,22.21963911765403,23.6141151143841
points377,20.66370678744276,19.452584023353083,14.754313747533049,9.19201589086275,13.225795422319612,9.554566417595916,9.434628594672112,20.939357511867087,11.363646947962145,16.43977924692539,20.477109850837447,11.363646947962145,15.43546797291255,16.032612752106413,16.330506602968093,17.153769172640278,13.67406985067134,12.867054037092084,11.349374695484515,15.893232510939516,15.739989236199703,20.477109850837447,11.480951897010987,11.363646947962145,13.81416710595704,12.437386377746664,10.78486402395918,10.542364571312294,13.100079072404618,15.021186641934861,14.996776142868876,12.492358231693935,14.232853060450974,13.257358392646921,17.664141546845727,10.432141375413327,12.492358231693935,17.664141546845727,11.435497041519529,20.477109850837447,11.363646947962145,20.477109850837447,7.772144399492654,11.363646947962145,14.996776142868876
points378,11.7410703776398,17.17154342205513,15.5461818319534,21.655344388451006,6.599953641220307,18.832728373789667,15.420038476940908,15.010379075290185,19.525180738101547,12.325658489148283,14.478479114230966,19.525180738101547,13.743136122934454,10.09413579122896,21.284085170899317,19.161416467428104,13.910818155421447,4.721732279241541,21.331889276039167,12.817247489586132,11.396053072352704,14.478479114230966,3.286667924930504,19.525180738101547,13.040400405547036,4.846996430041353,3.3640465973460785,3.9099768181888734,4.73811662475809,11.581275506704944,13.533653380087253,11.091001209591285,10.73024710421744,9.20761279538307,19.64622211306642,2.9950489533056004,11.091001209591285,19.64622211306642,8.504493317181966,14.478479114230966,19.525180738101547,14.478479114230966,14.461539764193352,19.525180738101547,13.533653380087253
points379,13.034131208957941,16.339192373293283,23.833085259836963,16.32329826555376,13.8163695465055,17.488145084595082,17.056037120741614,9.656908714657986,21.131007916882755,15.263131269653938,9.062117392507325,21.131007916882755,5.625904742051881,16.443012080275295,15.106990137566754,15.968403018832985,4.838523583823903,14.977128458765748,15.07569441467945,22.100641738851493,16.337059038133273,9.062117392507325,15.889839603579254,21.131007916882755,18.247061775750414,13.059078009877467,13.789893375346397,11.85077117131623,14.842942125178503,15.257296782538218,15.57290254231934,14.371151754078534,14.473266475883342,14.200106596105469,16.493870641484587,14.084335246397838,14.371151754078534,16.493870641484587,13.235317675467872,9.062117392507325,21.131007916882755,9.062117392507325,18.73767039064787,21.131007916882755,15.57290254231934
points380,13.51488225045609,15.062234748054582,5.248510623147998,17.37769349749654,9.389984356175027,16.988238350893813,15.281541552082127,17.592525015727794,16.69989402603754,10.483364334921687,17.090959522180544,16.69989402603754,24.924312934850352,10.879190371650633,16.802698470527783,21.035973452181768,22.81869393627444,9.03391239560174,17.93295017580909,6.916151660483768,7.230666367161639,17.090959522180544,11.14381960711427,16.69989402603754,4.6524282059814,9.62360026052413,11.320690110357141,12.90404155874385,9.442317522941869,10.008906645495806,16.522093648246994,5.7312479122851006,9.12922070494124,7.908567334043709,21.496907230616483,10.35988061225203,5.7312479122851006,21.496907230616483,9.347310240229078,17.090959522180544,16.69989402603754,17.090959522180544,13.74579650072159,16.69989402603754,16.52209364824699
points381,18.332020590852554,15.708173474947989,11.097696338688559,10.928576920309643,13.268218411615825,11.979159460434374,11.640440035549025,20.373432878076084,12.01275283399996,13.396758320624748,19.90453686222299,12.01275283399996,17.237175673043385,12.57357042285929,15.576330905532366,18.212734555575526,16.777297788606987,12.067657753242468,13.122042424187297,12.139143041027047,12.72120343845502,19.90453686222299,10.910729255243135,12.01275283399996,11.66738089234541,12.500746080730382,10.70537514076633,12.090676360612028,11.505291100250185,10.970084572365893,18.715450080139995,10.583154504885224,10.107916781469486,10.52348433279891,18.70962135361539,9.98238442024184,10.583154504885224,18.70962135361539,12.484098068032017,19.90453686222299,12.01275283399996,19.90453686222299,10.012567166343581,12.01275283399996,18.715450080139995
points382,20.473155715571618,18.118940913422175,10.589577331812578,9.66869773647344,9.837603416051502,9.752710063100105,10.216364178268636,20.637801842129367,11.54483909603422,17.099042281205662,20.172011573176807,11.54483909603422,15.798911689084157,15.747418053649051,15.341215196913813,12.627093439231269,17.587666221596876,8.660654904379657,10.937902997109715,9.498721198466614,15.221066340686534,20.172011573176807,11.796728477675355,11.54483909603422,15.350629872866485,8.769456451962423,11.085717136811208,11.963313007353676,8.339971758934366,14.614522296760041,14.058446556686578,15.444515541214836,13.818776969063244,13.068970347967891,13.19511154139301,10.81393044696234,15.444515541214836,13.19511154139301,7.939921188637423,20.172011573176807,11.54483909603422,20.172011573176807,8.519999937513393,11.54483909603422,14.058446556686578
points383,16.600731916556363,17.842157821343488,3.8460472202481495,15.411885853866037,9.957195170619626,13.779431933197696,11.790983286122568,20.4721931342628,13.96806982636831,12.369638593251917,20.00445733160132,13.96806982636831,26.950148435616903,12.248216301026533,15.95671413858501,19.26110927125023,24.056428890246664,9.219585641592905,16.056814581114093,6.111544821971651,8.849370784342842,20.00445733160132,11.018770515726267,13.96806982636831,6.3174400760501115,9.750276096655366,11.133467650805455,12.811620570403374,9.430318414585187,11.805370665468466,13.54123081172337,7.571404330800531,10.958426556241495,8.872937834750301,19.744645361791868,10.118369708906021,7.571404330800531,19.744645361791868,9.625906915638987,20.00445733160132,13.96806982636831,20.00445733160132,10.411930447400918,13.96806982636831,13.54123081172337
points384,12.519052439138123,13.93554585325183,7.0298827135855975,19.222443383894092,10.011467127501042,18.02374734687429,17.236366219301566,18.549944773697373,17.44743231603661,8.550022325261324,18.059626831300747,17.44743231603661,22.147193657094608,8.873951886193694,16.551219267345427,22.70077140842632,22.59603181828087,9.678938882235899,20.83153079318044,5.829136683952802,6.0988993106124605,18.059626831300747,10.951592216327287,17.44743231603661,4.656975062274821,9.490085265158406,11.518645785453552,11.955681403586755,9.629630276745257,8.107122356869406,17.736493384778154,4.4484330336029325,7.192775048367911,5.935566715832288,23.14050453195669,10.3206121470747,4.448433033602935,23.14050453195669,9.895857642748439,18.059626831300747,17.44743231603661,18.059626831300747,13.966558370454775,17.44743231603661,17.736493384778154
points385,14.88697002316118,17.92796282424664,15.645992377540717,19.503330843934027,2.4741291657268265,15.561479264388332,13.522330594457962,14.841277013651082,17.966381255550417,14.103172820730029,14.307390479751556,17.966381255550417,12.74087929995709,13.672060894090638,25.10578035891129,16.306474204286605,14.22751765166152,1.8298985322986174,16.344666509398593,10.801489187361703,13.942179474603668,14.307390479751556,2.5967680383463807,17.966381255550417,15.991568263588478,0.0,25.666290157627138,27.156821893090516,26.463344886231994,15.047541839250023,19.719511547789995,15.406163317406124,14.25968859993581,16.97161366084077,13.70222591831958,24.710827641426604,15.406163317406124,13.702225918319577,21.941107225107405,15.660102617500186,15.956045888571056,15.66010261750019,14.443044932866375,15.956045888571056,19.719511547789995
points386,12.318967313378884,16.55336836190322,19.911420378848327,18.2301021462108,11.387867795364,18.23180493395472,17.21116437644169,11.78386693505223,20.717787877790308,14.773873497089506,11.214062637850644,20.717787877790308,12.565357939481672,14.93966242090706,20.827460490922345,19.774260949461688,8.400737066719127,11.64051527558462,17.125703157119226,23.014010433149863,14.854513440508557,11.214062637850644,8.007675995699879,20.717787877790308,12.024077993335426,11.120874578099304,6.892809762828485,6.548948081488026,11.979372178171428,14.448935915006569,18.903088756632297,9.588227151521098,13.650172658021324,13.27417995640368,20.251262222007824,6.850918481525697,9.588227151521098,20.251262222007824,11.660014328704248,11.214062637850644,20.717787877790308,11.214062637850644,16.654697445150468,20.717787877790308,18.903088756632297
points387,9.505952044821631,10.95633097014153,16.89787979723573,18.005469145174803,10.176759150115984,21.156905772788118,21.099831985827638,7.9886984122672455,22.93692729246244,11.786760082708147,7.3743093321322215,22.93692729246244,13.726591358499975,11.011764437597702,19.226012651554793,19.791084555051373,10.687985391968365,12.40135835856033,19.010775017245592,19.036055304860497,10.116322842271957,7.3743093321322215,13.371115738505678,22.93692729246244,8.727555417122414,11.226324815740663,12.868305158451989,11.530786102055593,11.960425539555287,10.126104349239913,23.22259415973213,7.6343176736059,9.248554419986045,9.312577348103531,20.267871584508715,12.505823317253874,7.6343176736059,20.267871584508715,13.16790632798741,7.3743093321322215,22.93692729246244,7.3743093321322215,20.264965054371913,22.93692729246244,23.22259415973213
points388,14.103691667338666,17.00981485742784,9.647735310551864,17.460039971285376,7.222551066215364,16.37596761831454,14.283993813489813,17.659126249992706,17.002994715071686,12.528958164908605,17.15834317270839,17.002994715071686,22.58360872592558,13.164639194187888,22.708641174109076,21.87001608422171,18.026528342128515,7.701031616581506,16.628945677274036,12.510347174593148,10.74403484900868,17.15834317270839,6.331236758936953,17.002994715071686,7.097151249177209,6.7071010408231535,5.888629738766183,5.050474180486873,7.284804080492057,12.573678099554884,16.97158100727055,6.351346206329494,11.740736938416445,9.626493245458668,22.320328603811728,5.984708539439176,6.3513462063294925,22.320328603811728,8.251403443831919,17.15834317270839,17.002994715071686,17.15834317270839,12.54827487557435,17.002994715071686,16.97158100727055
points389,22.465758272205605,20.00493869064601,9.642150016878167,7.9240065741945065,11.610514830925881,7.680711565608478,6.5123201075456025,23.800565080876442,8.4736644183254,16.175519700007662,23.37193024036475,8.473664418325404,16.66174418071754,16.51559824771009,14.000251750117261,14.035831314804588,18.564137842140244,11.143503576546252,8.488942171163773,8.038439846317337,14.805037543287655,23.37193024036475,13.596946371503616,8.473664418325404,14.677027835558736,11.44804015439906,13.467221662285683,14.62941908522665,11.497567107586079,15.71677673360921,10.847533083427157,14.111362975579548,14.941120775056564,13.70180520262123,14.585909603045561,12.522328162394329,14.111362975579548,14.585909603045561,12.399627035417664,23.37193024036475,8.473664418325404,23.37193024036475,5.381224931488776,8.473664418325404,10.847533083427157
points390,14.204894653093758,13.805955109709462,16.740920100115893,14.750537384539248,10.121061489727255,16.27073216444639,17.154272263173997,12.380504417729634,18.16557097780981,12.483469536210341,11.81770928296587,18.16557097780981,12.705006769351096,12.816394594827567,19.89332345985696,21.223891281651497,12.074561932790418,11.221789289936087,16.275292827788643,15.769069994250994,12.930177614660698,11.81770928296587,11.086678263084472,18.16557097780981,11.100572810921406,10.179408979799504,10.483439594106565,9.790665575934119,10.426531316547482,10.916178165905794,22.1858680990304,8.440581311781337,10.05302789250589,11.101452422779358,21.682431988279493,10.46138773508233,8.440581311781338,21.682431988279493,9.417000156023809,11.81770928296587,18.16557097780981,11.81770928296587,18.412584030256752,18.16557097780981,22.1858680990304
points391,13.279493814583898,21.025317711507977,17.43305946864892,22.205139411328222,5.557425006458243,17.233005920738734,14.244781129644474,12.364382541913127,20.491699441664473,19.284006179047605,11.801398010992266,20.491699441664473,10.5899967088052,18.397445561768006,23.140031130244626,11.271839040686913,10.441959427547362,4.619534315093057,15.411374475996741,16.352539606040384,18.302650294138317,11.801398010992266,4.1515994680847,20.491699441664473,18.985454725506347,4.67356090358692,2.9248969008537062,3.7695192725922366,5.39858284026093,18.313918841628873,10.273805693714383,17.829788236003044,17.585597640627277,16.260791657774437,11.85711586226464,3.3745441308510578,17.829788236003044,11.85711586226464,7.582971363941042,11.801398010992266,20.491699441664473,11.801398010992266,14.74428833936521,20.491699441664473,10.273805693714383
