,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24
points479,18.595748527387826,13.01213459582262,16.730531541661207,16.231378074068765,20.929815912668282,12.324421196858436,12.507984216656434,18.118969459125154,13.648192282466288,12.324421196858436,18.76708851195584,12.601479753902472,14.4494527785276,6.312526989040477,23.55925038584447,4.812114121179235,12.699603735000931,12.494392934146049,14.919830280938067,18.118969459125154,16.22861003889984,1.5723558645459776,12.037942304572217,17.28885029094446
points480,13.377339307511749,14.67389360458999,15.038223498011382,14.34033058487245,15.026290445918258,12.853792271780035,17.978444574612286,16.48540937399345,10.81651799688263,12.853792271780035,22.214655181227894,11.429114473151582,18.123625729311183,11.16518714030847,18.05552688407788,10.978696344569522,11.605660049762355,11.494536564981777,16.922511599354486,16.48540937399345,17.3298567185304,10.906295861247418,11.9772789777671,10.985573160276722
points481,17.779047028194512,13.368654347817733,19.136984628259007,14.090257036048012,19.893786193345445,9.184031480815763,15.106924113351184,20.44188325945783,15.310400570011332,9.184031480815763,19.000449587550555,14.579598053893282,16.415220425805913,8.004028883326834,23.5098214150422,7.221607381079595,8.71514968521158,14.933168919029447,17.187347690104197,20.44188325945783,20.239663671440454,3.6090178334919987,12.906229333004468,14.37146175530714
points482,17.299273413132187,17.431711523785776,14.704864552377503,19.00411587398793,11.638987955130846,15.118104527724503,10.425665585478995,16.163622882667298,12.794910920006036,15.118104527724503,20.900076209458764,12.456099167527949,17.935904178587748,10.64405033411254,16.810952955606975,10.217507296517802,15.384258630429462,12.592032717652003,11.983410003557749,16.163622882667298,13.52603281354676,10.197146255597325,12.1784939479408,17.257024365948244
points483,20.753192482465867,20.572180146835056,14.269021459579788,20.566161364959722,9.415825902800641,15.291154862857908,8.415098625257755,15.742909950145172,17.56780117139178,15.291154862857908,17.043478475929522,17.229721925177454,12.541826882721347,10.57338139532437,18.67690205339366,10.608688209610722,15.640630980672759,16.546205284122134,10.329152592700597,15.742909950145172,13.267948962189324,10.111513116821135,12.939775795581454,19.33312674366661
points484,17.87768303231874,12.708958709005351,19.012722861618244,14.487482916826062,20.691687864757814,9.679919528933649,14.235606293017597,20.321935202214945,15.149510301574288,9.679919528933649,18.65364676860387,14.05789675521976,16.3602194474032,6.6258334087049064,23.760416998482967,5.941084983350311,9.778752089366147,15.084822836443802,16.766672453141325,20.321935202214945,19.168960826470098,2.950373617245738,13.608772077167469,14.54208566858487
points485,14.66915822292157,7.37489515526,23.611330974640598,9.01948816676495,21.878445713838104,3.6372674337265365,19.933004531546644,24.760904034623668,14.135173953100033,3.6372674337265365,19.39787249661783,14.971749149967602,16.942355246121366,9.801641869107083,21.27745272837375,11.500538505582597,3.970225462005789,13.354280544024391,22.55745824657503,24.760904034623668,25.016264255559555,10.607330181302249,11.154987453072195,8.792375441039358
points486,15.494999453894113,12.841062336734302,18.443716815673586,13.40124433556083,18.36631434015025,9.381003261691331,16.897920910019362,19.772682027923377,14.575876204416668,9.381003261691331,19.17230979794805,14.112435455655651,12.592812951453467,6.701983156695611,22.653714169560676,7.057085947968262,8.993418601499384,12.897872364778614,17.917034739901013,19.772682027923377,19.959537076039425,7.147685051435954,9.948329113024313,11.515997752435137
points487,20.250089671463186,14.598374103665433,14.469767658578151,16.990024944442215,20.065964907681863,14.41574655254134,12.285836925786594,15.936687305961776,14.953063618569484,14.41574655254134,17.222069851864795,14.214371937783191,15.779611932147992,7.119152944519974,22.322431746043808,4.715794750385463,13.997713529760976,14.996411342705205,14.116398361194099,15.936687305961776,14.92183426920961,1.3382467784265533,15.488381955028718,18.21373802541685
points488,12.813699522253236,15.456462683618064,15.9170939383099,12.91586161025333,12.795968488371498,12.075890015453588,18.34546168260351,17.33377009452599,13.669649707677518,12.075890015453592,17.33983528907817,12.362570058275129,15.834303259263045,9.169126059629658,16.590854144394978,8.801588381007189,11.908890494569839,12.621388288235616,18.431070966811692,17.33377009452599,17.02460195540764,12.996817751594598,13.186042335574124,8.520418951054598
points489,19.055233437727342,12.542354238816925,16.242785403493535,14.318800761051447,19.11455340717304,11.467980992728924,14.23663766300959,17.64815527965139,15.205622092586696,11.467980992728924,19.692273949263985,14.617738740810541,18.085293460570494,7.952279456275072,22.624755775987122,8.109993113049917,10.159674327615564,14.80362571292564,16.945312388970535,17.64815527965139,18.78549561182505,5.761054679725074,12.975515748880795,14.696001278557189
points490,13.871733240416248,12.90772249908586,20.462623561525476,12.458305469280655,15.333459587918997,7.370641659910854,17.132937471237167,21.72150304074202,12.178349798640987,7.370641659910854,22.657677622444623,11.751101500371101,19.236108240414804,13.718592797996415,17.777958097920685,14.104980602154818,8.279354093362587,11.966850656360373,18.91563792818511,21.72150304074202,20.678368565483215,10.838960524863152,8.96801717253937,10.110374172727347
points491,18.96624694211174,17.040058710669353,12.087025992824609,18.227049725576894,14.46834496440247,15.595283750987699,11.152641313876044,13.636661791717614,14.542250024047878,15.595283750987699,18.265905000743157,14.563170382504095,7.196853108878768,9.137914756549792,17.67700212662003,8.582110134282024,15.256482081630615,10.977664698751326,12.806348542905575,13.636661791717614,13.654662378302366,10.176632501108138,7.6444994397095805,17.91792112722595
points492,13.524899633853273,14.500719966028354,17.30958447709876,15.274597633718518,14.553241228884893,12.040981375048377,17.204378942399924,18.677920748199607,11.699456584872795,12.040981375048377,22.7987204409565,12.76119484453061,13.5336137851439,12.80844697005881,17.044751217183332,12.791974014989568,12.266609562970762,11.337400434100934,15.933092150173312,18.677920748199607,16.66449481128976,12.326549782218311,9.09914571684234,10.86141819293363
points493,18.92521821231019,18.4489596764521,13.103847978198376,19.32488451734179,12.141146527058115,15.105102331548657,9.651771923926255,14.61818511143698,17.028884104798042,15.105102331548657,16.93019461771389,16.321335911309426,12.727880201902304,8.954546538893878,19.67172876672482,9.192125429671167,14.491507098304673,15.383057402794524,11.643705488864903,14.61818511143698,14.424744213186228,9.841045441370513,12.298147064740945,17.61284445678314
points494,17.106320287994873,16.24305563712267,12.038467467750706,20.09302804158293,15.761899024410916,17.352502067789267,11.277303187013851,13.589788961058185,11.79824612043284,17.352502067789267,19.945942542409796,11.740725237057324,3.7781847869590517,9.537651936030885,16.269762298718632,8.966878845904295,18.29469264419514,9.211502671877925,10.830216301179796,13.589788961058185,10.596169204302285,10.908219324364794,7.411464425745441,17.900026926752354
points495,13.312929001755432,15.279457020562944,17.582754902586558,14.253626060687884,13.59500675043095,11.878909972617837,16.52382183341975,18.94160814553237,11.868920959297599,11.878909972617837,21.031994731201753,11.172239504169298,17.175178102161066,11.042156150057997,17.156807432285063,11.1913893742832,12.151996957381021,11.010014625831717,17.014334534420183,18.94160814553237,16.779872552441017,11.996717632217463,10.325087950188452,10.548700460358685
points496,14.110227659414514,8.51923726260526,22.865970322065262,8.344319434612554,20.393993272900786,3.4521236076586175,19.284381388799094,24.041418350180074,14.413104578705918,3.4521236076586175,18.413465977195063,14.153984923735752,19.041216470800677,10.132193911268045,20.815304437835298,10.86080836770452,3.9095963422990967,14.227633939614861,23.27248407981582,24.041418350180074,25.07729812564525,8.754440629495715,12.905807684734887,8.0759570837798
points497,18.840520274136022,12.519399789303348,14.965540570120632,15.123887656329684,22.81450924523063,13.557008684156184,13.919157909063575,16.415249611816368,14.963329702197795,13.557008684156184,15.248110636077351,14.383303566001237,14.155978938008039,4.405421152649183,24.03082693042289,2.8468651612843385,13.261380810893042,14.452495390225112,16.092698959595037,16.415249611816368,15.663082628424567,1.1463900598197134,15.798334278396435,15.907829392412449
points498,14.370474838245682,13.096650945929914,12.759261696869743,11.884760447038861,18.79222935705235,13.991882607810721,20.477937144250927,14.285561037956597,12.376005967851437,13.991882607810721,19.658223783964168,12.289196183946306,16.64850694510467,6.029580931825285,20.221544102194457,7.340542103557158,11.520672429417713,12.74837700651962,19.52304091931916,14.285561037956597,17.41541170273768,12.121356425330635,13.836816551695374,9.16976429426642
points499,18.606610241905138,14.124683195204982,15.488913116676848,11.267839676776434,15.967038778734638,10.330796583243918,16.25031003914638,16.920453439757797,17.60175888340237,10.330796583243918,14.497589298865355,17.586640350947835,22.8735569673909,10.906088791599634,18.587394714908438,11.142754005748927,8.747059716970124,17.169218637509008,20.176380250354526,16.920453439757797,20.207540613375233,11.207818214595566,17.202798903848727,12.238542961236805
points500,21.14991369358261,14.158681603888065,15.426447550617992,15.647024453459373,19.95207835834141,13.059505129241234,12.203067039883305,16.86015634680725,17.22511671840739,13.059505129241234,15.568657347001915,16.494194039004775,17.953671932463212,7.091106221178917,22.872952498256247,5.850699185607718,12.668777681853726,17.138962700830927,15.538679932271135,16.86015634680725,16.259641881884583,2.7114690057500113,17.117740078320843,17.37010349529718
points501,15.96841505904184,12.286386953426943,20.7889571180144,12.332006890853851,16.465946512003292,7.393342526951482,16.365312809639924,22.03650802716853,15.235666281436682,7.393342526951482,19.53226905958417,14.93416974123027,21.643627586176144,13.525084844989806,18.49449675995272,13.742323905329746,7.715713859718714,15.727894451701156,19.04939226539925,22.03650802716853,21.24577157185565,10.138880808157367,13.9768201975074,11.155685735025653
points502,17.72697641499592,15.980324163584042,14.251839161536282,18.339200286815085,16.15549581803699,14.471858634454467,13.513727040151345,15.726324130347157,12.933411208144575,14.471858634454467,20.93625749715119,13.02147693878099,7.2535119871371405,11.248604388432552,18.402064230620134,10.361751328092675,14.414615262171564,10.666958643527709,12.687577419956625,15.726324130347157,14.50214936701169,8.551613791236882,7.046237616190191,16.740959952679088
points503,15.735335049266704,13.804896000404138,15.71986609636349,10.31273580870904,14.72226444141559,10.69138558440643,17.18516304756781,17.143388957067433,14.427824283961701,10.69138558440643,15.62658211795034,13.706827725538352,28.105010478809614,13.239380784715813,14.318817011834838,14.422283246453716,10.169018907983935,15.384327663548278,21.18786657454978,17.143388957067433,18.77608864852148,16.34425534245925,19.100770186222338,10.663883413812966
points504,9.2720588208794,11.118639828170933,15.481372638713111,14.149772720131082,17.59544920905717,12.199759413907342,18.47239783119321,16.913174727190903,3.799051435399293,12.199759413907342,24.435522826105725,4.532805045207276,8.379959112754422,12.495127895504886,13.370801606321136,13.20592113473358,13.935339032153184,0.0,11.505148206664972,11.950936362710927,15.482277768732494,11.529648036342605,28.84542248228858,17.661364023192895
points505,21.649832647410012,21.396934389055154,10.982462657803882,22.352457578622964,9.539651499180035,18.391321820290766,6.605432362801739,12.570443036591739,17.782946146495803,18.391321820290766,16.551716401311584,17.699392090380208,13.221670083612501,11.010829450700417,17.209281278760184,10.10313446581096,18.35373686332317,16.921135679866666,8.437406310970912,12.570443036591739,10.536730815339933,9.851310985062632,13.896072567332721,20.939433997674815
points506,11.64466406847953,6.579995944529778,24.75024975917901,9.118932107652688,20.06107355807546,3.574930570161023,19.877509582768184,25.860285600296613,13.315087902703922,3.574930570161025,15.928485975808027,12.680069531343454,13.99594926050241,13.985486795968411,14.32158828932599,14.302707320835617,6.609852050894397,11.991480147269842,22.452143851361072,25.860285600296613,22.359015938573144,14.831082445409665,12.351979169136738,7.195421655986192
