,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57
points383,17.842157821343488,16.600731916556363,20.4721931342628,18.225651452884932,15.411885853866037,12.369638593251917,19.26110927125023,9.957195170619626,10.411930447400918,10.428668031216288,10.665671303646212,3.8460472202481495,9.219585641592905,12.248216301026533,8.849370784342842,18.97381064201468,6.3174400760501115,13.779431933197696,15.95671413858501,18.258737440274547,11.790983286122568,9.750276096655366,18.020979714891556,10.26309148942238,7.571404330800531,10.279882354019099,9.430318414585187,10.517640079402096,8.18321039997346,19.744645361791868,11.805370665468466,12.811620570403374,8.872937834750301,7.571404330800531,9.625906915638987,26.950148435616903,13.75305504520969,22.592550065740994,19.744645361791868,11.018770515726267,18.318251485499115,19.991771927367967,16.36909270153614,13.54123081172337,23.05481711378017,11.133467650805455,10.118369708906021,10.958426556241495,10.613690937839124,11.590031270586106,18.7984434180304,18.13736526629713,18.067662419795685,18.32179219854999,13.54123081172337,24.056428890246664,10.958426556241495
points384,13.93554585325183,12.519052439138123,18.549944773697373,16.384904134123563,19.222443383894092,8.550022325261324,22.70077140842632,10.011467127501042,13.966558370454775,12.464392095817686,12.518707159310678,7.0298827135855975,9.678938882235899,8.873951886193694,6.0988993106124605,15.343215330739957,4.656975062274821,18.02374734687429,16.551219267345427,16.216533051513757,17.236366219301566,9.490085265158406,16.162045086779237,13.829034866082148,4.4484330336029325,12.32208674277989,9.629630276745257,12.376574707514408,10.693845008671074,23.14050453195669,8.107122356869406,11.955681403586755,5.935566715832288,4.448433033602935,9.895857642748439,22.147193657094608,9.58573023437792,24.140380181714765,23.14050453195669,10.951592216327287,14.743971909718411,23.234717417302452,14.070764253685308,17.736493384778154,24.75411341675575,11.518645785453552,10.3206121470747,7.192775048367911,10.690718733487245,11.669108573923447,19.111625337497227,17.866973689479682,21.88517404388854,18.584159414209623,17.736493384778154,22.59603181828087,7.192775048367911
points385,17.92796282424664,14.88697002316118,14.841277013651082,12.009045709234874,19.503330843934027,14.103172820730029,16.306474204286605,2.4741291657268265,14.186421902312915,16.39199289997018,16.923778120427958,15.645992377540717,1.8298985322986174,13.672060894090638,13.942179474603668,15.523332918222122,15.991568263588478,15.561479264388332,25.10578035891129,12.276429508496898,13.522330594457962,0.0,16.795668339124983,14.489021504367976,15.406163317406124,11.052767108885842,26.463344886231994,11.74295145516866,12.272437557819122,13.70222591831958,15.047541839250023,27.156821893090516,16.97161366084077,15.406163317406124,21.941107225107405,14.209269135659811,14.96286484115126,14.083577520068403,13.702225918319577,25.02490111133795,14.08244240340223,14.183486575353593,12.625661827906828,19.719511547789995,14.50196886496516,25.666290157627138,24.710827641426604,14.25968859993581,25.574905283712383,25.523235694856396,0.778397292684108,5.802053314535753,12.618537985711148,0.0,9.154918811255769,14.227517651661516,16.937925716798485
points386,16.55336836190322,12.318967313378884,11.78386693505223,6.718167231494507,18.2301021462108,14.773873497089506,19.774260949461688,11.387867795364,16.654697445150468,19.629890457873536,22.249977663021106,19.911420378848327,11.64051527558462,14.93966242090706,14.854513440508557,11.613263312944696,12.024077993335426,18.23180493395472,20.827460490922345,9.028224745341616,17.21116437644169,11.120874578099304,6.3997970117744645,16.52573109883893,9.588227151521098,19.51039504895203,11.979372178171428,22.13882278251918,12.141284509295104,20.251262222007824,14.448935915006569,6.548948081488026,13.27417995640368,9.588227151521098,11.660014328704248,12.565357939481672,13.457352364761167,17.841567673871587,20.251262222007824,8.007675995699879,12.040971539629536,19.727471039869734,12.745724214285499,18.903088756632297,17.214724949950043,6.892809762828485,6.850918481525697,13.650172658021324,6.575392253757486,8.07818639872412,16.941182807031478,16.099936003838515,19.435699055446616,16.939729251539607,18.903088756632297,8.400737066719127,13.650172658021324
points387,10.95633097014153,9.505952044821631,7.9886984122672455,4.115064394812964,18.005469145174803,11.786760082708147,19.791084555051373,10.176759150115984,20.264965054371913,23.64909840703707,24.870458401028436,16.89787979723573,12.40135835856033,11.011764437597702,10.116322842271957,6.168110793163172,8.727555417122414,21.156905772788118,19.226012651554793,4.99622244412051,21.099831985827638,11.226324815740663,3.7709744926136812,20.1474912795816,7.6343176736059,23.54239735017314,11.960425539555287,24.767645301679963,17.399920955771652,20.267871584508715,10.126104349239913,11.530786102055593,9.312577348103531,7.6343176736059,13.16790632798741,13.726591358499975,9.221600382891497,20.8264546490316,20.267871584508715,13.371115738505678,8.410744675362789,20.788088641811726,7.931772514594765,23.22259415973213,20.588339316986847,12.868305158451989,12.505823317253874,9.248554419986045,12.155171667052592,13.787718418710524,16.818991301727447,14.589581504251345,20.599920488002706,16.833396968109653,23.22259415973213,10.687985391968365,9.248554419986045
points388,17.00981485742784,14.103691667338666,17.659126249992706,11.28582950024964,17.460039971285376,12.528958164908605,21.87001608422171,7.222551066215364,12.54827487557435,13.407798131739524,17.651822406022333,9.647735310551864,7.701031616581506,13.164639194187888,10.74403484900868,16.772196277421322,7.097151249177209,16.37596761831454,22.708641174109076,15.270123869422449,14.283993813489813,6.7071010408231535,11.012589584860779,12.406236546743648,6.351346206329494,13.268495924871193,7.284804080492057,17.52603020943287,6.640594985049901,22.320328603811728,12.573678099554884,5.050474180486873,9.626493245458668,6.3513462063294925,8.251403443831919,22.58360872592558,12.909963634595043,22.360755519637994,22.320328603811728,6.331236758936953,16.170096341910128,22.40063921046926,17.781260318412585,16.97158100727055,22.256871777448666,5.888629738766183,5.984708539439176,11.740736938416445,5.669382068532042,6.474168454992912,21.605565261715185,19.514113404976097,20.298493903562342,21.390422102109373,16.97158100727055,18.026528342128515,11.740736938416445
points389,20.00493869064601,22.465758272205605,23.800565080876442,21.723114624865715,7.9240065741945065,16.175519700007662,14.035831314804588,11.610514830925881,5.381224931488776,6.903812967392725,7.144859622710346,9.642150016878167,11.143503576546252,16.51559824771009,14.805037543287655,21.82185353849394,14.677027835558736,7.680711565608478,14.000251750117261,21.79481318170647,6.5123201075456025,11.44804015439906,21.552999202127587,5.216371719387863,14.111362975579548,6.743806612587179,11.497567107586079,6.985620592166058,3.876884716378043,14.585909603045561,15.71677673360921,14.62941908522665,13.70180520262123,14.111362975579548,12.399627035417664,16.66174418071754,18.29986500980045,15.977388879814493,14.585909603045561,13.596946371503616,23.37676910436824,14.725234861157364,20.3112636530679,10.847533083427157,14.499733774905756,13.467221662285683,12.522328162394329,14.941120775056564,13.040343118432613,13.223652678701031,15.944319870013933,15.359115454311427,13.189387183419258,16.609827076203157,10.847533083427157,18.564137842140244,14.941120775056564
points390,13.805955109709462,14.204894653093758,12.380504417729634,8.629184629920422,14.750537384539248,12.483469536210341,21.223891281651497,10.121061489727255,18.412584030256752,18.998031793693272,20.326202615794795,16.740920100115893,11.221789289936087,12.816394594827567,12.930177614660698,9.621898707081908,11.100572810921406,16.27073216444639,19.89332345985696,9.662094806369828,17.154272263173997,10.179408979799504,8.329696015647242,18.28921356754507,8.440581311781337,18.87652498792382,10.426531316547482,20.208923778646405,13.406954436832464,21.682431988279493,10.916178165905794,9.790665575934119,11.101452422779358,8.440581311781338,9.417000156023809,12.705006769351096,10.70942754324364,18.54082601149045,21.682431988279493,11.086678263084472,10.273366531821504,21.076755289151777,11.587082813433694,22.1858680990304,18.15982703234014,10.483439594106565,10.46138773508233,10.05302789250589,10.29477662151311,11.355770222073032,18.1110903891085,18.346613186260203,20.814823011506316,17.88906980379553,22.1858680990304,12.074561932790418,10.05302789250589
points391,21.025317711507977,13.279493814583898,12.364382541913127,10.860239175637146,22.205139411328222,19.284006179047605,11.271839040686913,5.557425006458243,14.74428833936521,19.015105388989003,18.080253904084486,17.43305946864892,4.619534315093057,18.397445561768006,18.302650294138317,14.848164475109774,18.985454725506347,17.233005920738734,23.140031130244626,9.644966860666788,14.244781129644474,4.67356090358692,10.582794260022782,14.609240584233179,17.829788236003044,18.893652933626857,5.39858284026093,17.95582553427087,14.810561836263123,11.85711586226464,18.313918841628873,3.7695192725922366,16.260791657774437,17.829788236003044,7.582971363941042,10.5899967088052,16.980431271335085,10.816607548060441,11.85711586226464,4.1515994680847,13.961942284248952,12.031856715261828,10.30216831231525,10.273805693714383,10.090550910472754,2.9248969008537062,3.3745441308510578,17.585597640627277,2.7575845622938697,4.511824708264833,23.292428424907378,20.183637084398452,11.097639939293758,23.440971926133496,10.273805693714383,10.441959427547362,17.585597640627277
points392,9.474527838821071,8.298120584561241,10.90630632578948,9.28766332709096,20.654985223466618,7.964031099620368,22.34776118989911,14.216482293541302,22.91684152573961,20.559255927534785,19.663328019367682,12.646441362457772,14.544910341726084,7.905873426377735,7.474487830604424,6.549940949288483,8.088103152533758,22.412863697036812,15.846144630041309,8.095900824871311,22.400738409909,13.800966713139784,8.994680741996463,22.80780947419851,6.076992444021213,20.442718969422334,12.640580615856587,19.54393905229718,17.922160301731605,22.791989782559913,5.541130538103791,13.188682647993856,6.496447917015924,6.076992444021213,15.794956283898617,13.875080565256686,4.567066903393187,19.057136243688827,22.791989782559913,13.765527139763112,5.744207385305232,22.455337320633504,7.453695162658069,24.27676245439314,21.24274567913855,13.66042242683229,12.971788359168764,4.580016208173556,13.83487635787117,14.514014286508052,14.097801351427831,11.958241379469854,22.673714111855325,14.237219300914882,24.27676245439314,16.93908204002814,4.580016208173556
points393,12.366421161827118,8.897889449661944,11.691392369358827,6.322141741992471,19.333055130044144,10.0509395859207,24.351496563954385,9.43909069779578,19.403462265558783,19.727824056157502,22.648646955826678,15.333826361820664,10.52247132741336,9.758343525101886,10.85866690115095,9.243423340626869,9.35654071362872,21.789196833219176,20.472741684376732,8.929979394854097,20.608817944970593,9.280895355761274,5.99985863427579,19.28324606735618,6.044281317571499,19.608640399439548,8.789358538676904,22.538761160017852,13.177980510995265,24.77020824507308,9.668862925740944,7.617156283456697,9.217363921003468,6.044281317571499,11.496304904239523,14.287818383803701,8.532949222715914,19.550907766300504,24.77020824507308,9.275529002874132,9.277010256230511,23.234867882842074,11.796694074962796,22.68877706677183,19.94464470125446,9.16381936895671,9.053760034711033,8.782979447138048,9.170395897835729,9.395031043545911,19.04944754316934,16.263912778025706,24.272515697360877,18.795099107037565,22.68877706677183,14.013918625844381,8.782979447138048
points394,16.952150613806314,13.70606066381193,12.892372481343896,8.916675870287655,15.382472344999004,15.737731297353848,17.772125941216665,13.42925496258342,15.541455016027824,18.45594672478263,20.03679212954272,22.2861772852787,14.030478361068562,16.721914816989727,16.3675691771872,12.318277757876857,15.796477800865633,16.789442367265604,17.399830216909617,10.205905495677449,15.812824478865448,12.946210241346462,8.62002778283255,15.40894488304394,12.770222185193067,18.332714298616203,14.36455331982708,19.9185920114611,12.362847365767069,18.274623745172207,15.303729342624395,9.425156566119707,14.479858326213648,12.770222185193067,12.573364347442357,9.434129059674941,14.30209727041957,14.893103934875256,18.274623745172207,12.088955506400703,13.160368495777643,16.89003891921305,12.542897321733115,17.001408229538075,13.354104585714312,10.565639141381148,10.622156728115609,14.520545302320278,10.337982100649713,11.204085493109012,15.313040806379517,15.185094416274604,15.938500047313536,15.099125442192905,17.001408229538075,6.068722619849728,14.520545302320278
points395,21.67865726965168,17.736640123013768,18.165023496326103,18.163080027053855,13.731350015731364,18.93313819780412,12.44051517869116,7.296779019722327,10.426122148616738,12.87203635417528,10.728660446383657,17.29268857068326,6.704092072937428,18.17976344939616,16.792184164892596,18.0511130996925,17.432560100153754,12.598263069777191,16.4932233859035,15.807591138438704,11.65275759377605,6.433790412827317,17.95779005870017,10.277328367106787,17.58754023112251,12.731028655854944,8.307821854665114,10.580829735593476,12.009619690063811,13.010909293689496,17.06342718176347,9.743693653326229,15.426317939496364,17.58754023112251,2.381530220689603,10.032103081474578,18.819812725921885,13.10335931111247,13.010909293689496,11.535565718687785,18.303981325893297,11.560412996432076,12.86625509463427,9.174246588833402,11.67976120631185,9.955351730075474,10.312337933266164,16.312314883056217,9.795796337621839,11.56746530842405,22.12661767567185,25.39357256968674,10.00847075351474,21.66601885571093,9.174246588833402,12.225159955306513,16.312314883056217
points396,15.885808771892966,15.790296065112594,15.669760638707336,10.582689446544597,12.660052143734736,13.932181833120152,21.40988179800472,11.356918208320309,14.337621026976096,15.51460156633465,18.359656511110703,16.88782695289337,11.70239029530977,13.791356062929744,12.677679220325976,13.37152513423824,9.211897640705713,14.622159882589413,18.417561150671713,13.156613843578684,14.556249749490382,11.178085399331476,10.302502230163675,14.201278727040508,7.990605109067757,15.382005950714959,12.475045501055167,18.23611756412997,9.270466037417426,21.86605397652522,12.00911613965967,10.115185697921271,11.543895313940084,7.990605109067757,8.493623609810996,15.452860241537454,13.301682952584496,21.276025136239596,21.86605397652522,11.11751551496282,14.370857844547949,20.824868092244465,15.373778388188114,20.576005993417528,20.092670366974602,10.294823740067047,9.794467752560394,11.165885436254115,9.665287222834378,11.075221019903648,17.279484215966566,19.271497675367364,19.992099124427725,16.882039886445813,20.576005993417528,12.55103372574048,11.165885436254115
