,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39
points399,13.200969066514773,15.707794651443807,18.345142716618717,12.23709627341564,22.654592386176944,13.977415929878596,14.324305300481265,10.823292733135458,15.23275604010921,20.02811469480003,12.904989862930835,16.146563558344937,14.554321758788964,17.80202716435324,9.765631439841764,14.01706413934401,9.706649727649326,15.820123566423062,17.80202716435324,9.592120866717336,12.816802070942671,12.60188639774966,10.089328886547857,9.905741201829379,13.60941208660638,13.126515762068369,13.262903432638534,15.688500519548239,8.243147036900611,12.165683213889599,13.126515762068369,15.688500519548239,11.810995217655298,12.613960077699554,15.33341536235575,15.144432390156599,8.361718580014093,15.446329406337096,18.829150948445847
points400,14.391918884572208,20.47464886938019,13.154311987734388,19.270669114860926,12.89358498042283,14.434457789828151,19.676970302828305,15.465396324739618,9.065769777246075,13.789261460422017,13.000107820602137,10.58061976011247,19.262458131684706,12.182704777634173,14.67561179150718,18.78051063534662,14.262297437093586,8.46569955693244,12.182704777634173,14.468227834497709,18.162305395091394,14.704895925983552,16.025586165771987,14.313594525750958,14.472860597593039,17.698467552575348,18.39913825033671,8.310665158580342,15.570791431790985,17.145259453865382,17.698467552575348,8.310665158580342,16.931207138903645,13.149381026093408,13.029024575031917,14.608137059347545,16.21969327364577,13.325729109801069,12.269585289664201
points401,11.21351004243309,18.03425273986701,13.32901297710401,13.4171282707103,17.248605489585675,10.140073922345184,17.804006190234634,13.427231185077117,14.489300826795438,2.516110785510106,24.86892775743272,12.528212778213112,20.213377569013787,12.962183418005722,13.642797119891641,19.742601259527078,12.458327025981376,11.667271747749435,12.962183418005722,13.24030260409132,13.07101576315774,10.831993500852668,14.172159010670033,12.985096380387775,9.749290437442594,17.79194554201462,10.256646890350654,11.522428920041392,15.35582884006346,12.415495303205025,17.79194554201462,11.522428920041392,8.9409921426137,10.730956851607473,17.4078832552408,17.030510701214254,9.783039787407493,17.231026694489053,12.508530044416892
points402,6.3427773418653715,17.72690918537629,21.080364300081353,11.706051769382475,20.575074687308547,5.930980539868316,14.992467409543108,5.341278702188466,18.53402809311214,16.744008135547112,13.080319288793717,15.451778298009014,17.81243915681707,16.589602414520133,5.336554755191885,17.313457164947177,5.244591557514233,11.902285712838953,16.589602414520133,4.699907196620862,10.969041282994771,4.653573590839721,4.66141005260984,4.509633468094552,5.696009648518929,17.43574091580788,12.360097639171155,11.758191005518267,3.746600157216118,12.4039246584277,17.435740915807884,11.758191005518267,14.300084792542021,7.797780320483938,23.61901230068109,19.96847732877907,10.782076564774824,23.46112642413725,22.174844225853537
points403,14.741780639515527,11.489029272556522,16.617091692199487,10.694766660787272,22.99884012932156,15.25485934225233,11.538143864316577,12.981272054034141,16.79196573866608,19.555227690265294,11.241685977777784,19.043740564508322,10.344823444582286,20.682168475733025,12.193452640581322,9.758113589361555,11.663999040506784,20.71402720390676,20.682168475733025,11.71959720141906,10.751238065188508,14.202120770463745,12.771502507981031,11.847052428517154,14.284947775435608,7.130304927829837,11.139296708937994,20.59798292948308,11.032935302856163,8.777118045894285,7.130304927829837,20.59798292948308,10.265293748487226,14.49327508042073,14.021641688405325,13.262048325614204,6.730931765234388,13.832709762799647,16.220726415447263
points404,15.093400811229932,17.917144722874212,12.798826724785846,15.495932891530796,17.872168533255007,14.836037457705409,19.90061079300612,16.501230300385707,9.541607774268543,11.970254016082473,15.384754114481188,10.348068236937927,18.74229700348118,11.70188821429021,15.664306610039842,18.254238771650808,14.99522925832865,14.110521005408676,11.701888214290214,15.392093309786565,15.853525426431421,14.203487346968314,15.963874741658755,14.9829262207739,14.068595305210025,14.800078497755198,14.137912323472094,13.973455777556701,15.484018784522295,12.320587165616372,14.800078497755198,13.973455777556701,12.506648163666384,10.913063440279029,13.586718923184165,16.84810671887645,11.516739429498077,13.831331755471613,11.11867368644132
points405,8.169653475434231,19.430660429283567,22.676249535414698,15.833757770726217,17.35745821701632,6.7508041714014055,13.857196440935885,2.704887166517324,20.335615732873237,16.74992542687482,14.09882842198906,16.6322845326159,14.862075894649761,18.562912489212664,2.2946107659051895,14.32843370130824,1.900221623722411,13.249151708802579,18.562912489212664,1.8741419076365375,15.20343314281889,7.483122773826773,3.0425776203275308,2.0663749518360706,7.502464144125395,15.928439340795402,15.277599998909213,13.1093444824843,3.6491202820999136,15.38334582113204,15.928439340795402,13.1093444824843,14.044486319300743,9.200138938650245,21.05003058894664,18.563828554205532,12.289152780094158,20.60790928177618,25.071657419859655
points406,10.08116530263168,14.70053797759594,19.10182309644126,15.52357715429239,17.09625615063062,10.671495406434639,12.931746147102666,11.174838848029111,15.477203634822889,20.50915908644259,10.152874295256279,17.59460971479614,9.8145020420141,20.443659801140747,9.707125447096157,9.221562090691835,9.94509333708767,17.97292640763169,20.443659801140747,9.546160869829027,14.9052353926606,9.616151009998788,11.636093125897112,10.315557924632175,10.705717829726353,8.748744657976733,15.064553059571633,17.84815638200119,8.747858737282575,14.176557322672533,8.748744657976733,17.84815638200119,13.929107165030253,9.892756568459948,18.349347016225682,17.870079828054198,12.065515947366993,18.457039183748257,18.282484500728543
points407,8.510077144531799,6.703805348082682,13.758425372050155,7.272686572619978,20.272022676576125,9.775918573839297,8.273666993261402,17.224472103627967,18.841180563944558,11.576889147135374,11.322572167765827,22.438291650174207,10.61336384659421,22.869530976789783,17.457233812873692,10.029808743385324,17.032401491597565,23.112596781990646,22.869530976789783,17.727167111867985,7.625618246620647,9.214051942614377,18.079450947964244,17.591508158921453,7.556321510654237,4.4331135745859,7.2396525802300005,23.004187878516856,17.144086689184324,4.709080625130784,4.4331135745859,23.004187878516856,10.676646456316837,9.497591225358414,18.95300185675544,18.265890505687636,8.298611276121957,18.862501636525785,9.171930747902044
points408,14.082976916819348,14.54218869991694,15.797028298936686,14.951970821282954,17.497891567421743,14.30718567443388,11.459673373895246,13.037947755620259,17.36541447478378,22.649336137912986,7.586802758539032,19.125337738871632,11.244292807237224,21.21188963986123,12.09806648359028,10.668149715006981,11.323459538450683,17.32469600539773,21.21188963986123,11.449177576996002,14.30264362060904,13.798673953410553,13.02109266439179,11.901072835032377,14.288607124544184,9.873286705472015,15.420661250344192,17.19786246673544,11.930733917708016,13.034952200218019,9.873286705472015,17.19786246673544,15.918988937989534,12.101863240788779,14.621432615625011,15.65736551946575,13.165044787279946,14.239531238591058,16.500113823007947
points409,9.962811989949321,15.214997945768227,19.426527853937657,11.689077931620186,22.07350248013236,10.40597181470132,14.685371735509365,9.736214126216394,14.873098054935463,15.862066409800683,15.648542450601697,15.771110305822443,16.047202321718938,16.670427472333962,9.413110649498021,15.527482726065061,8.81992602250977,14.038029927190859,16.670427472333962,8.613050041519061,11.516374548456483,9.80658607215295,10.01892432068511,8.65286729295029,11.211132014774764,14.148771499721798,9.815290716287123,13.900733938356252,8.783694031392704,10.363636745468686,14.148771499721798,13.900733938356252,7.190613183192697,8.374151235851235,18.815239844271694,19.39116515664074,6.510158299139287,18.265011214377083,17.236561032570506
points410,12.92481575183383,14.340382396730915,19.057632517933204,14.893619432728793,18.119117692682067,14.199315258019919,9.814533697765242,11.59871075192474,17.725611472328097,21.09087582390423,9.717329333521452,20.836028576719116,10.020263079398285,22.095671211051133,10.48991092537457,9.42974036228653,10.499507592088836,17.410341189570286,22.095671211051133,10.090883303139652,15.4157112865213,12.974039131288508,11.488408386606224,10.850029978061906,14.097223556104984,8.91319460044054,14.835962421976102,17.283780285380303,9.194392967129394,13.519306309071775,8.91319460044054,17.283780285380303,13.939466607087915,13.417655606336039,15.368193963420694,14.339424366669991,11.571560431802482,15.071063775580807,17.96648971720506
points411,13.921284617510734,5.094796735821764,13.02800652790766,3.9971343659734275,24.60100783105395,15.060344120749932,10.014730509919518,17.652702719755517,17.07333009053574,13.133537000768026,12.087152378065607,20.62785485306045,12.408060714874207,19.780776394987946,18.059647839863583,11.845589305267648,16.88151712485922,21.903090695666336,19.780776394987946,17.656524915924113,3.9521311465983553,14.456691221692347,18.188825200188607,16.869524852232047,13.500597195556189,5.087295037373721,3.7946462865940735,21.790831569243153,17.96064977657961,0.0,23.451324756919924,4.997612618750513,22.316745814899964,13.503553496890119,13.741154391191658,14.25338619844238,24.969748159968997,17.642760776645293,17.77277898806031
points412,6.661401431045508,18.647701525693535,24.638260769579887,14.918212036835543,19.593460802098463,6.434105344482798,12.294993067118895,2.997414967574307,21.4024947872151,16.50791032067853,14.25673372174039,18.256734442382687,14.286844758174636,19.98070970198456,2.4223565057303764,13.746444879317353,2.6952005955668694,14.361665890547153,19.98070970198456,2.204920823379384,14.630704091074849,6.00909943720354,2.7414443211353445,2.472725495914147,6.405654915366944,15.017267620260839,15.135177728673101,14.225400132670005,2.1184322584086086,15.099060978503601,15.017267620260839,14.225400132670005,13.383744466467043,9.871352128585734,22.153044621634848,17.891519222978058,10.592692945171219,22.0942621883031,25.352280112778104
points413,16.520255285312565,15.185917259197197,15.416144416458659,12.96607375194564,18.323061758322687,16.017487960603905,10.68236245619929,11.93134143981378,19.870202868902243,18.457449945992842,10.169253115726379,19.93362088002676,12.284407231435315,20.049291225373494,11.527056739029916,11.720483168623762,10.491732010230436,17.60347938622784,20.049291225373494,11.241792395799555,12.209378013527905,16.376603030489786,12.319869491806866,11.482567977362168,15.975464607508272,11.178281016294571,12.583733927430378,17.477533299214535,12.584871748730441,11.346467319289799,11.178281016294571,17.477533299214535,12.428144858733424,18.23619204792792,11.199951289603582,9.513018895029582,10.584622472873697,11.640038895874927,16.582302382723192
points414,5.252321580949419,18.716528359588004,24.194887405912713,14.50018022594011,17.72403907700036,3.5308544177337455,14.225899625359634,0.8157394661111916,20.10454328137799,14.474049182942217,15.04719630869454,16.248890241766,16.34333530126985,17.244007997574418,0.792152030719216,15.827094608998907,0.4465349605982054,12.58203276556057,17.244007997574418,0.3660417509916524,13.272541128097782,3.8260896651739125,0.6983179342878271,0.0,24.115714124855792,11.843831439623221,15.543551001824747,18.39571479300991,25.288959478761463,15.409721233145223,11.843831439623221,18.39571479300991,10.589716398183402,20.376600403628654,3.189698186427617,7.369115092553398,12.490678926054027,2.7515973758770564,1.1930566123224378
points415,11.506162176282114,17.175996142417848,16.94435715813349,11.255012259108053,22.788567676443908,11.112111442372465,17.13464810804979,10.46207828405045,13.977901582231556,8.20774209827515,24.536892377137608,13.224241665636459,19.557249997576722,13.923604037073323,10.577055334593311,19.0787656495211,9.412625804500314,10.979689289215413,13.923604037073323,9.613398706092823,11.21925522875016,11.472019514010483,10.80254623074653,9.46035081506803,11.83803553862238,17.950970997895574,8.435807733182829,10.832657679002374,11.670189238024184,11.106166312489977,17.95097099789557,10.832657679002374,4.591409906466457,11.107703135907935,17.369337705666727,16.653149162081174,4.451979819441063,16.585647139583738,15.499747021906348
points416,11.74625067768842,13.679143211091514,18.907445386132288,11.795794036811301,22.673522825091748,11.71259051701533,11.779200291716837,8.932332357459657,15.937656953202188,17.879825314833194,13.347922266413134,18.793079160044524,13.059394607588926,19.305372403752333,8.77091348257064,12.504574921495964,8.344240060568733,16.57838842363783,19.305372403752333,8.237843950389927,10.997879690295946,10.736554376686678,8.618317227227815,8.33999003795225,10.69539758507163,10.603501166304214,12.27433963196614,16.449179162677744,7.574958999003704,10.714123056506008,10.603501166304214,16.449179162677744,11.208283575513873,11.545873657618884,17.682388561743583,16.214263075168315,7.876035270234229,17.327264125794233,18.232893442608237
points417,8.70170694455658,12.0471685659053,19.285141053170562,8.672596212247775,23.568363317443193,8.830838874172251,9.619383436399886,8.798805666709441,20.19607577827966,12.613308160677803,14.582778162238801,21.038954668020114,14.755002538023009,20.068884973312915,9.181988288809375,14.220102471062832,8.787271122032239,17.336755352974414,20.068884973312915,9.018455424966398,8.358695699238028,8.278445120363696,9.14245190862346,8.65763286224686,7.887738981212482,10.812397922949254,9.61990943004958,17.20996020285544,8.68107633596076,7.600287233872,10.812397922949254,17.20996020285544,10.472925402262138,9.904758639881308,19.994349784203656,17.858058156353415,7.41216253218567,19.805934406596084,17.89842188931353
