,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30
points476,18.065777459480387,16.954620811944658,13.79544602874077,15.669617338234797,17.004914841897293,13.746571409157376,13.797030013555425,11.561655206361099,18.48971985727949,11.898454472871268,11.142299728903762,15.168685540142349,13.658966849252442,13.499194269029594,15.168685540142349,13.658966849252442,17.57998151880539,14.882605223120512,10.283142663474692,10.630005677384482,15.33346938419418,18.35941530049228,16.1237154818002,16.192069347967223,15.168685540142349,12.571861074869378,11.273887231245368,13.658966849252442,15.949289261711373,14.151382568811238
points477,16.158261748395727,16.016123886985675,15.681623006650744,15.171263938361582,14.147077591369646,14.915869612175234,14.391586901088802,21.650732321571645,9.731151990016192,21.215775914911198,18.527579320184802,14.62816256118089,14.25541639081954,13.982183056763011,14.62816256118089,14.25541639081954,9.934693938117269,10.058469454680596,20.986259499095702,21.24048121396738,13.408587201829572,21.87642829443836,10.55705682274091,21.97207206104714,14.62816256118089,13.836099051473472,21.952049552079398,14.25541639081954,7.51935770967413,10.996809591877568
points478,19.843535720410337,13.74311657421582,9.76277849960212,20.11401102181734,12.83411366459571,17.89530065473591,14.760530566326883,5.333862001961283,24.98187150543436,4.577754958145332,15.921579444337373,15.348871353473026,14.625534515105816,21.645033267250984,15.348871353473026,14.625534515105816,14.69928848786809,16.5686856044717,4.659177677954201,5.07361103323073,19.448889074471914,16.815526183125822,15.721277422681192,16.410681657827805,15.348871353473026,14.208709318161093,7.982866886329142,14.625534515105816,17.59968133467846,15.709186288905913
points479,18.595748527387826,16.231378074068765,12.699603735000931,16.8686630660617,13.01213459582262,16.008673350361118,12.507984216656434,6.312526989040477,23.55925038584447,4.812114121179235,14.4494527785276,17.28885029094446,12.365817630497084,20.929815912668282,17.28885029094446,12.365817630497084,16.516700360098046,13.648192282466288,5.099502773176941,5.282250988277996,16.45179885730582,18.76708851195584,12.601479753902472,18.367990194429,17.28885029094446,13.448435045641226,8.663900793640842,12.365817630497084,17.30446179963246,12.494392934146049
points480,13.377339307511749,14.34033058487245,11.605660049762355,17.97300773499848,14.67389360458999,15.472415464823113,17.978444574612286,11.16518714030847,18.05552688407788,10.978696344569522,18.123625729311183,10.985573160276722,17.85369211497289,15.026290445918258,10.985573160276722,17.85369211497289,12.329425839098155,10.81651799688263,9.158738622536601,10.102139369202275,17.568190761611262,22.214655181227894,11.429114473151582,20.584291386657576,10.985573160276722,17.340649612204288,8.34302535799782,17.85369211497289,20.054054031966057,11.494536564981777
points481,17.779047028194512,14.090257036048012,8.71514968521158,21.376223803135648,13.368654347817733,19.189917714987114,15.106924113351184,8.004028883326834,23.5098214150422,7.221607381079595,16.415220425805913,14.37146175530714,14.973030737345528,19.893786193345445,14.37146175530714,14.973030737345528,15.781688084708797,15.310400570011332,7.064952433249127,7.284735136535575,20.518015705837442,19.000449587550555,14.579598053893282,18.46846124959006,14.37146175530714,15.026723412735866,8.968325696876365,14.973030737345528,19.21440913619225,14.933168919029447
points482,17.299273413132187,19.00411587398793,15.384258630429462,15.021794538436412,17.431711523785776,13.17864581987149,10.425665585478995,10.64405033411254,16.810952955606975,10.217507296517802,17.935904178587748,17.257024365948244,10.276870350590766,11.638987955130846,17.257024365948244,10.276870350590766,12.86658959737046,12.794910920006036,9.569594503467084,10.785672374741393,13.712053629509422,20.900076209458764,12.456099167527949,19.7858640818833,17.257024365948244,11.768076478784158,8.426175095724071,10.276870350590766,20.20430120389331,12.592032717652003
points483,20.753192482465867,20.566161364959722,15.640630980672759,15.448632830978969,20.572180146835056,13.003344200258013,8.415098625257755,10.57338139532437,18.67690205339366,10.608688209610722,12.541826882721347,19.33312674366661,8.25990314886678,9.415825902800641,19.33312674366661,8.25990314886678,17.475109539719686,17.56780117139178,10.422412023055331,10.71494265878704,13.450420402715888,17.043478475929522,17.229721925177454,16.418165781982502,19.33312674366661,8.195146220850676,10.551186658356766,8.25990314886678,17.22528682961927,16.546205284122134
points484,17.87768303231874,14.487482916826062,9.778752089366147,20.326985305014993,12.708958709005351,18.68757845100929,14.235606293017597,6.6258334087049064,23.760416998482967,5.941084983350311,16.3602194474032,14.54208566858487,14.098939249391748,20.691687864757814,14.54208566858487,14.098939249391748,14.161157482760583,15.149510301574288,6.17082476760762,6.25575268338282,19.43258769942319,18.65364676860387,14.05789675521976,18.77667385468069,14.54208566858487,15.358248563718416,9.501412601466672,14.098939249391748,16.946193375722828,15.084822836443802
points485,14.66915822292157,9.01948816676495,3.970225462005789,24.9193589542478,7.37489515526,24.80884194485901,19.933004531546644,9.801641869107083,21.27745272837375,11.500538505582597,16.942355246121366,8.792375441039358,19.814474026213407,21.878445713838104,8.792375441039358,19.814474026213407,13.17775770281968,14.135173953100033,10.233160195557875,11.062947733711308,25.360307919603905,19.39787249661783,14.971749149967602,18.07296736848658,8.792375441039358,21.20100908400569,11.636708048170782,19.814474026213407,15.33536691525978,13.354280544024391
points486,15.494999453894113,13.40124433556083,8.993418601499384,20.12317416188895,12.841062336734302,18.990383445498306,16.897920910019362,6.701983156695611,22.653714169560676,7.057085947968262,12.592812951453467,11.515997752435137,16.769728817410932,18.36631434015025,11.515997752435137,16.769728817410932,17.935407175010308,14.575876204416668,6.990436395773813,7.005254965495495,20.234036585563253,19.17230979794805,14.112435455655651,17.991176365253057,11.515997752435137,16.9090601631714,5.726795002170767,16.769728817410932,22.46125911438454,12.897872364778614
points487,20.250089671463186,16.990024944442215,13.997713529760976,15.910285422001472,14.598374103665433,13.89014106490025,12.285836925786594,7.119152944519974,22.322431746043808,4.715794750385463,15.779611932147992,18.21373802541685,12.1429631777476,20.065964907681863,18.21373802541685,12.1429631777476,13.92983939781396,14.953063618569484,5.042002124321523,5.163176158702042,15.127051262594248,17.222069851864795,14.214371937783191,16.73511043487043,18.21373802541685,11.831471309718713,8.603739198955207,12.1429631777476,16.856484773276836,14.996411342705205
points488,12.813699522253236,12.91586161025333,11.908890494569839,17.66972903858927,15.456462683618064,16.260437778272422,18.34546168260351,9.169126059629658,16.590854144394978,8.801588381007189,15.834303259263045,8.520418951054598,18.221877549199075,12.795968488371498,8.520418951054603,18.221877549199075,10.689629470531418,13.669649707677518,8.265257600077518,8.459048396005496,17.25873789096538,17.33983528907817,12.362570058275129,17.545994640311047,8.520418951054603,16.97430574424001,5.837230643255936,18.221877549199075,19.805112797297323,12.621388288235616
points489,19.055233437727342,14.318800761051447,10.159674327615564,19.24395791238794,12.542354238816925,16.87625534475749,14.23663766300959,7.952279456275072,22.624755775987122,8.109993113049917,18.085293460570494,14.696001278557189,14.099973902545738,19.11455340717304,14.696001278557185,14.099973902545742,13.548680800977978,15.205622092586696,6.928567517826488,8.421870146025539,19.04384876460425,19.692273949263985,14.617738740810541,18.624555448777603,14.696001278557185,15.630716445410014,8.412861216472384,14.099973902545742,19.705247883393934,14.80362571292564
points490,13.871733240416248,12.458305469280655,8.279354093362587,22.13835613849768,12.90772249908586,21.026898685582523,17.132937471237167,13.718592797996415,17.777958097920685,14.104980602154818,19.236108240414804,10.110374172727347,17.005493507280352,15.333459587918997,10.110374172727347,17.005493507280352,12.768934950355574,12.178349798640987,14.107948813888335,14.261525562609545,20.962754020283782,22.657677622444623,11.751101500371101,22.913202200021146,10.110374172727347,17.846049580347373,14.454181390044821,17.005493507280352,15.32184002705652,11.966850656360373
points491,18.96624694211174,18.227049725576894,15.256482081630615,13.53500312421192,17.040058710669353,12.69525877170743,11.152641313876044,9.137914756549792,17.67700212662003,8.582110134282024,7.196853108878768,17.91792112722595,11.006160262161234,14.46834496440247,17.91792112722595,11.006160262161234,23.901633881207943,14.542250024047878,8.994414359177103,9.119704017151303,13.842452210866021,18.265905000743157,14.563170382504095,16.574330114594094,17.91792112722595,11.381322843133654,8.028536923579766,11.006160262161234,17.640804430630457,10.977664698751326
points492,13.524899633853273,15.274597633718518,12.266609562970762,17.884692685996235,14.500719966028354,16.295800559840103,17.204378942399924,12.80844697005881,17.044751217183332,12.791974014989568,13.5336137851439,10.86141819293363,17.077162398209676,14.553241228884893,10.86141819293363,17.077162398209676,17.016656027525823,11.699456584872795,12.23040571441743,12.304784231919212,16.893678265531936,22.7987204409565,12.76119484453061,20.664537055487113,10.86141819293363,17.693610201449246,9.70896581450053,17.077162398209676,20.38638920506936,11.337400434100934
points493,18.92521821231019,19.32488451734179,14.491507098304673,15.853501642064998,18.4489596764521,13.191817167077499,9.651771923926255,8.954546538893878,19.67172876672482,9.192125429671167,12.727880201902304,17.61284445678314,9.500513151921691,12.141146527058115,17.61284445678314,9.500513151921691,18.10594906707156,17.028884104798042,8.771888753260093,9.330909177086454,14.623124826746634,16.93019461771389,16.321335911309426,15.91280905760594,17.61284445678314,11.883774683720736,6.683998289230716,9.500513151921691,21.87969057879628,15.383057402794524
points494,17.106320287994873,20.09302804158293,18.29469264419514,10.697148170691094,16.24305563712267,10.915180063900765,11.277303187013851,9.537651936030885,16.269762298718632,8.966878845904295,3.7781847869590517,17.900026926752354,11.131218971669107,15.761899024410916,17.900026926752354,11.131218971669107,25.840965353249366,11.79824612043284,9.194259074098104,8.563153994396709,10.741896193777622,19.945942542409796,11.740725237057324,18.853160135378953,17.900026926752354,12.450966534177157,10.373614149192036,11.131218971669107,12.802857500188592,9.211502671877925
points495,13.312929001755432,14.253626060687884,12.151996957381021,17.94521978415747,15.279457020562944,16.45998041720472,16.52382183341975,11.042156150057997,17.156807432285063,11.1913893742832,17.175178102161066,10.548700460358685,16.39443887053265,13.59500675043095,10.548700460358685,16.39443887053265,12.496997366458677,11.868920959297599,10.815591643811468,11.444620803290862,17.010642773612474,21.031994731201753,11.172239504169298,20.59244904404286,10.548700460358685,16.346317425632147,8.430035196009836,16.39443887053265,20.571162893968268,11.010014625831717
points496,14.110227659414514,8.344319434612554,3.9095963422990967,25.773556590118652,8.51923726260526,24.996394384709077,19.284381388799094,10.132193911268045,20.815304437835298,10.86080836770452,19.041216470800677,8.0759570837798,19.163786120222465,20.393993272900786,8.0759570837798,19.163786120222465,11.787502941436799,14.413104578705918,10.204966739319504,10.278743564394441,25.422181176261503,18.413465977195063,14.153984923735752,18.369539979471107,8.0759570837798,20.75072886139562,11.57052086126474,19.163786120222465,15.623891101126809,14.227633939614861
points497,18.840520274136022,15.123887656329684,13.261380810893042,16.20736630067876,12.519399789303348,14.760050614831437,13.919157909063575,4.405421152649183,24.03082693042289,2.8468651612843385,14.155978938008039,15.907829392412449,13.781483514715008,22.81450924523063,15.907829392412449,13.781483514715008,13.49069687961273,14.963329702197795,3.148599264093542,2.7145593721202643,15.87849386179907,15.248110636077351,14.383303566001237,15.073272401272794,15.907829392412449,14.482016868401084,7.977750222760864,13.781483514715008,14.463311477859389,14.452495390225112
points498,14.370474838245682,11.884760447038861,11.520672429417713,17.17229470064367,13.096650945929914,14.319519233684225,20.477937144250927,6.029580931825285,20.221544102194457,7.340542103557158,16.64850694510467,9.16976429426642,20.36114132390608,18.79222935705235,9.16976429426642,20.36114132390608,10.414587141921247,12.376005967851437,4.983205612838171,6.432070187649873,17.654922366354022,19.658223783964168,12.289196183946306,18.57194964496044,9.16976429426642,19.417022526671,5.948861983708768,20.36114132390608,16.8342745517229,12.74837700651962
